user_id,age,city_tier,income_bracket,device_type,referral_source,platform_id,registration_date,converted,max_stage_reached,max_stage_name,funnel_attempts
U00958,22,1,3-7L,mobile,direct,PLT_07,2025-05-07,0,1,fd_view,1
U00959,43,1,>15L,mobile,social_media,PLT_14,2025-05-07,1,4,deposit,1
U00960,44,3,>15L,mobile,google_ads,PLT_04,2025-01-25,0,0,landing,1
U00961,44,1,7-15L,mobile,social_media,PLT_13,2025-05-26,0,3,kyc,2
U00962,34,2,<3L,mobile,organic,PLT_10,2025-04-17,0,2,details,1
U00963,36,1,<3L,tablet,social_media,PLT_13,2025-05-13,0,1,fd_view,1
U00964,41,2,3-7L,mobile,google_ads,PLT_15,2025-02-17,0,2,details,1
U00965,39,1,3-7L,mobile,social_media,PLT_07,2025-01-22,1,4,deposit,3
U00966,22,2,3-7L,mobile,direct,PLT_02,2024-12-30,0,1,fd_view,1
U00967,35,3,7-15L,desktop,direct,PLT_07,2025-04-27,0,3,kyc,2
U00968,27,1,>15L,desktop,direct,PLT_15,2025-05-21,0,1,fd_view,1
U00969,40,2,7-15L,desktop,partner_referral,PLT_04,2025-05-23,1,4,deposit,1
U00970,70,2,3-7L,mobile,google_ads,PLT_04,2025-03-27,0,2,details,1
U00971,42,2,7-15L,desktop,google_ads,PLT_01,2024-06-17,1,4,deposit,2
U00972,34,3,3-7L,mobile,social_media,PLT_12,2025-05-03,0,2,details,3
U00973,49,3,<3L,desktop,direct,PLT_03,2025-04-27,0,3,kyc,2
U00974,43,1,7-15L,mobile,google_ads,PLT_05,2025-05-20,0,1,fd_view,1
U00975,43,1,<3L,mobile,direct,PLT_05,2025-02-10,0,1,fd_view,1
U00976,45,1,3-7L,mobile,social_media,PLT_02,2025-01-16,0,3,kyc,1
U00977,62,2,3-7L,desktop,direct,PLT_04,2025-01-29,0,1,fd_view,1
U00978,24,1,7-15L,mobile,direct,PLT_01,2024-10-08,0,2,details,2
U00979,43,2,7-15L,desktop,google_ads,PLT_15,2025-03-14,0,1,fd_view,2
U00980,26,2,3-7L,mobile,organic,PLT_09,2025-05-15,0,3,kyc,1
U00981,44,2,7-15L,mobile,organic,PLT_01,2025-04-22,0,0,landing,1
U00982,26,3,3-7L,mobile,google_ads,PLT_06,2025-01-22,0,1,fd_view,2
U00983,32,1,3-7L,mobile,partner_referral,PLT_07,2025-02-08,0,0,landing,1
U00984,34,1,7-15L,mobile,social_media,PLT_03,2025-03-03,0,0,landing,1
U00985,49,3,7-15L,mobile,direct,PLT_12,2025-01-15,0,0,landing,1
U00986,49,2,>15L,desktop,partner_referral,PLT_15,2025-01-31,1,4,deposit,2
U00987,23,2,<3L,mobile,organic,PLT_01,2024-09-19,0,2,details,1
U00988,38,2,7-15L,tablet,organic,PLT_07,2025-02-16,0,1,fd_view,1
U00989,29,1,7-15L,desktop,organic,PLT_03,2024-12-03,0,3,kyc,1
U00990,22,3,>15L,desktop,google_ads,PLT_13,2025-04-28,0,3,kyc,2
U00991,35,3,<3L,mobile,partner_referral,PLT_10,2025-01-16,0,2,details,1
U00992,34,2,7-15L,mobile,organic,PLT_12,2024-08-27,1,4,deposit,3
U00993,67,1,3-7L,mobile,google_ads,PLT_12,2025-04-04,0,2,details,1
U00994,43,2,3-7L,desktop,organic,PLT_06,2024-12-02,0,3,kyc,1
U00995,22,2,3-7L,desktop,partner_referral,PLT_13,2024-12-29,0,0,landing,1
U00996,31,1,3-7L,mobile,google_ads,PLT_12,2025-05-25,0,2,details,2
U00997,50,3,3-7L,mobile,google_ads,PLT_14,2025-02-17,0,2,details,1
U00998,63,1,>15L,desktop,google_ads,PLT_06,2025-05-16,0,1,fd_view,2
U00999,22,3,3-7L,mobile,direct,PLT_14,2024-06-01,0,0,landing,1
U01000,22,2,7-15L,desktop,google_ads,PLT_12,2024-11-13,1,4,deposit,1
U01001,60,1,3-7L,mobile,partner_referral,PLT_04,2025-05-19,0,1,fd_view,1
U01002,42,2,<3L,desktop,social_media,PLT_12,2025-05-17,1,4,deposit,1
U01003,27,3,<3L,mobile,partner_referral,PLT_11,2025-02-13,1,4,deposit,2
U01004,44,3,3-7L,mobile,direct,PLT_06,2025-04-12,0,3,kyc,2
U01005,22,3,3-7L,desktop,google_ads,PLT_11,2025-05-28,1,4,deposit,1
U01006,38,2,<3L,tablet,google_ads,PLT_10,2025-02-28,1,4,deposit,3
U01007,41,2,3-7L,mobile,organic,PLT_04,2025-04-04,0,2,details,2
U01008,49,3,3-7L,mobile,partner_referral,PLT_15,2025-05-20,0,3,kyc,1
U01009,25,1,3-7L,desktop,google_ads,PLT_13,2024-11-19,0,0,landing,1
U01010,39,2,3-7L,tablet,organic,PLT_08,2024-08-10,0,2,details,2
U01011,26,1,<3L,desktop,partner_referral,PLT_09,2024-12-14,0,2,details,3
U01012,41,3,>15L,tablet,partner_referral,PLT_02,2024-11-06,0,1,fd_view,1
U01013,27,3,>15L,mobile,organic,PLT_07,2025-05-03,0,2,details,1
U01014,33,1,7-15L,mobile,social_media,PLT_09,2025-04-26,1,4,deposit,1
U01015,26,3,<3L,desktop,partner_referral,PLT_09,2025-05-04,0,1,fd_view,2
U01016,45,3,7-15L,desktop,organic,PLT_12,2024-12-10,1,4,deposit,1
U01017,48,1,7-15L,mobile,google_ads,PLT_05,2024-06-12,0,2,details,2
U01018,35,2,7-15L,mobile,social_media,PLT_01,2025-01-01,0,1,fd_view,1
U01019,38,3,<3L,desktop,partner_referral,PLT_06,2024-09-19,0,1,fd_view,1
U01020,22,1,7-15L,mobile,google_ads,PLT_15,2025-01-30,0,2,details,1
U01021,34,2,7-15L,mobile,google_ads,PLT_08,2025-04-04,0,0,landing,1
U01022,37,1,3-7L,mobile,partner_referral,PLT_01,2025-03-27,0,2,details,1
U01023,69,3,7-15L,desktop,direct,PLT_02,2025-05-23,0,0,landing,1
U01024,24,3,3-7L,desktop,social_media,PLT_13,2025-05-29,0,1,fd_view,3
U01025,55,3,3-7L,mobile,organic,PLT_13,2025-01-10,0,3,kyc,2
U01026,49,2,<3L,desktop,google_ads,PLT_01,2025-03-24,0,2,details,2
U01027,41,3,7-15L,desktop,direct,PLT_05,2025-02-25,0,3,kyc,1
U01028,59,3,<3L,mobile,organic,PLT_02,2025-02-24,0,1,fd_view,3
U01029,42,2,3-7L,desktop,direct,PLT_15,2025-04-24,0,0,landing,2
U01030,42,3,3-7L,mobile,direct,PLT_10,2025-03-16,0,0,landing,1
U01031,37,1,3-7L,mobile,organic,PLT_10,2025-03-17,1,4,deposit,2
U01032,52,2,<3L,mobile,direct,PLT_14,2025-04-03,0,2,details,3
U01033,51,1,7-15L,mobile,google_ads,PLT_04,2024-11-07,0,3,kyc,1
U01034,30,1,7-15L,mobile,social_media,PLT_01,2025-03-22,0,1,fd_view,1
U01035,22,1,<3L,desktop,google_ads,PLT_07,2025-02-10,0,0,landing,1
U01036,35,2,<3L,desktop,google_ads,PLT_08,2024-09-03,1,4,deposit,2
U01037,28,2,<3L,desktop,partner_referral,PLT_05,2024-10-03,1,4,deposit,2
U01038,37,3,>15L,mobile,social_media,PLT_02,2024-09-09,0,3,kyc,1
U01039,52,1,3-7L,mobile,organic,PLT_08,2025-04-25,0,2,details,2
U01040,32,2,3-7L,mobile,partner_referral,PLT_01,2025-05-28,1,4,deposit,1
U01041,37,2,<3L,mobile,organic,PLT_15,2025-04-26,0,0,landing,2
U01042,38,3,7-15L,mobile,google_ads,PLT_07,2025-04-23,0,1,fd_view,1
U01043,48,2,>15L,desktop,google_ads,PLT_01,2024-08-17,0,1,fd_view,1
U01044,22,2,7-15L,tablet,google_ads,PLT_12,2025-01-27,0,3,kyc,1
U01045,30,3,7-15L,mobile,google_ads,PLT_06,2025-05-22,0,1,fd_view,1
U01046,40,2,<3L,mobile,organic,PLT_13,2025-05-15,0,3,kyc,2
U01047,52,1,<3L,desktop,organic,PLT_06,2025-05-12,0,3,kyc,1
U01048,32,1,<3L,mobile,organic,PLT_15,2025-02-02,0,3,kyc,1
U01049,22,3,3-7L,desktop,google_ads,PLT_05,2024-12-24,0,2,details,2
U01050,45,1,<3L,desktop,direct,PLT_15,2024-10-09,0,0,landing,1
U01051,30,3,3-7L,tablet,organic,PLT_02,2024-06-28,0,1,fd_view,1
U01052,23,2,3-7L,mobile,direct,PLT_02,2025-05-05,0,0,landing,1
U01053,30,3,>15L,desktop,social_media,PLT_09,2025-04-18,0,1,fd_view,1
U01054,35,3,7-15L,mobile,partner_referral,PLT_05,2025-04-30,1,4,deposit,1
U01055,30,3,7-15L,desktop,partner_referral,PLT_05,2025-04-09,0,2,details,1
U01056,22,2,7-15L,mobile,social_media,PLT_07,2024-08-10,0,1,fd_view,1
U01057,48,3,<3L,mobile,organic,PLT_06,2025-02-19,0,2,details,2
U01058,53,2,7-15L,mobile,partner_referral,PLT_02,2024-12-23,0,2,details,2
U01059,45,2,3-7L,mobile,social_media,PLT_11,2025-03-13,0,1,fd_view,1
U01060,24,2,7-15L,desktop,partner_referral,PLT_01,2025-05-29,1,4,deposit,2
U01061,35,3,3-7L,desktop,social_media,PLT_05,2025-05-25,0,0,landing,1
U01062,37,3,>15L,desktop,organic,PLT_04,2025-03-01,1,4,deposit,2
U01063,45,3,3-7L,mobile,social_media,PLT_12,2024-12-31,0,3,kyc,1
U01064,46,2,3-7L,desktop,partner_referral,PLT_03,2025-05-03,1,4,deposit,2
U01065,29,2,>15L,mobile,google_ads,PLT_02,2024-12-30,0,1,fd_view,1
U01066,38,3,<3L,desktop,google_ads,PLT_10,2024-11-14,0,3,kyc,1
U01067,43,1,7-15L,tablet,partner_referral,PLT_02,2025-03-30,0,1,fd_view,1
U01068,55,1,7-15L,mobile,direct,PLT_14,2024-12-19,0,3,kyc,3
U01069,46,2,7-15L,desktop,google_ads,PLT_15,2025-03-31,0,1,fd_view,1
U01070,47,1,>15L,mobile,social_media,PLT_04,2025-01-16,0,2,details,2
U01071,39,1,>15L,mobile,google_ads,PLT_02,2024-12-10,0,0,landing,1
U01072,54,1,<3L,mobile,organic,PLT_04,2024-06-01,0,2,details,1
U01073,42,1,7-15L,mobile,organic,PLT_03,2025-04-12,0,3,kyc,2
U01074,27,1,7-15L,desktop,organic,PLT_09,2025-03-30,0,1,fd_view,2
U01075,54,3,7-15L,mobile,google_ads,PLT_07,2025-05-11,0,3,kyc,1
U01076,46,2,<3L,mobile,google_ads,PLT_14,2025-05-05,0,1,fd_view,1
U01077,32,2,7-15L,desktop,social_media,PLT_13,2025-01-11,0,3,kyc,1
U01078,32,2,>15L,desktop,social_media,PLT_11,2024-08-07,1,4,deposit,2
U01079,41,1,>15L,tablet,organic,PLT_15,2025-04-02,0,3,kyc,1
U01080,43,3,3-7L,desktop,google_ads,PLT_12,2025-05-09,0,1,fd_view,1
U01081,40,3,<3L,desktop,google_ads,PLT_03,2025-04-22,0,2,details,1
U01082,41,1,3-7L,mobile,partner_referral,PLT_13,2025-03-21,1,4,deposit,1
U01083,58,2,7-15L,mobile,organic,PLT_15,2025-04-21,0,1,fd_view,1
U01084,50,3,7-15L,mobile,organic,PLT_14,2025-05-01,0,3,kyc,2
U01085,40,3,3-7L,mobile,direct,PLT_08,2024-12-24,0,0,landing,1
U01086,49,2,<3L,desktop,social_media,PLT_09,2025-05-31,0,1,fd_view,2
U01087,25,2,3-7L,mobile,organic,PLT_13,2025-03-01,1,4,deposit,1
U01088,42,1,3-7L,desktop,google_ads,PLT_07,2024-11-24,0,1,fd_view,1
U01089,59,3,>15L,mobile,google_ads,PLT_06,2025-04-25,0,2,details,2
U01090,35,1,7-15L,mobile,social_media,PLT_04,2025-02-11,0,0,landing,1
U01091,27,3,3-7L,mobile,partner_referral,PLT_05,2025-01-20,0,1,fd_view,1
U01092,30,2,3-7L,desktop,organic,PLT_08,2025-01-25,0,3,kyc,1
U01093,24,2,<3L,desktop,social_media,PLT_03,2025-03-23,0,3,kyc,1
U01094,28,2,>15L,desktop,google_ads,PLT_02,2025-04-11,0,3,kyc,2
U01095,33,1,3-7L,mobile,google_ads,PLT_03,2024-10-28,0,1,fd_view,2
U01096,22,1,3-7L,tablet,google_ads,PLT_12,2024-12-13,0,0,landing,1
U01097,38,1,3-7L,mobile,google_ads,PLT_07,2025-04-16,0,1,fd_view,2
U01098,48,1,7-15L,mobile,google_ads,PLT_08,2025-05-19,0,2,details,1
U01099,27,3,7-15L,tablet,google_ads,PLT_01,2025-05-24,0,1,fd_view,1
U01100,56,2,7-15L,mobile,google_ads,PLT_13,2025-05-21,0,2,details,2
U01101,44,1,3-7L,desktop,organic,PLT_07,2025-02-17,0,2,details,2
U01102,50,3,3-7L,mobile,social_media,PLT_09,2025-05-26,0,3,kyc,2
U01103,30,3,<3L,desktop,organic,PLT_12,2025-04-13,0,1,fd_view,1
U01104,48,3,7-15L,tablet,organic,PLT_13,2024-12-16,0,2,details,1
U01105,24,3,<3L,mobile,social_media,PLT_14,2025-04-21,0,1,fd_view,2
U01106,48,1,3-7L,desktop,social_media,PLT_14,2024-12-11,1,4,deposit,2
U01107,40,2,>15L,mobile,social_media,PLT_15,2024-12-19,0,0,landing,1
U01108,44,3,>15L,desktop,google_ads,PLT_03,2025-04-29,0,1,fd_view,1
U01109,23,2,3-7L,mobile,google_ads,PLT_15,2024-12-27,0,3,kyc,2
U01110,27,1,3-7L,mobile,social_media,PLT_03,2024-12-18,0,0,landing,1
U01111,45,3,<3L,mobile,social_media,PLT_08,2025-04-02,1,4,deposit,2
U01112,26,1,7-15L,mobile,google_ads,PLT_04,2025-05-04,0,0,landing,1
U01113,43,1,7-15L,tablet,direct,PLT_14,2025-03-05,0,1,fd_view,2
U01114,22,2,<3L,mobile,organic,PLT_08,2024-07-31,0,2,details,3
U01115,48,2,3-7L,mobile,direct,PLT_05,2025-01-30,0,2,details,2
U01116,23,2,7-15L,mobile,direct,PLT_14,2025-05-10,1,4,deposit,3
U01117,44,1,>15L,mobile,social_media,PLT_03,2025-01-15,0,2,details,3
U01118,45,3,<3L,desktop,direct,PLT_15,2025-03-27,0,1,fd_view,1
U01119,29,1,3-7L,tablet,social_media,PLT_04,2025-02-14,0,3,kyc,1
U01120,44,1,<3L,mobile,organic,PLT_14,2024-12-25,0,0,landing,2
U01121,41,3,<3L,desktop,google_ads,PLT_04,2025-03-07,0,2,details,2
U01122,31,3,>15L,desktop,organic,PLT_08,2024-11-12,0,0,landing,1
U01123,25,3,7-15L,mobile,google_ads,PLT_06,2024-12-30,0,2,details,2
U01124,22,3,7-15L,desktop,social_media,PLT_07,2025-02-07,0,0,landing,1
U01125,42,2,<3L,mobile,google_ads,PLT_09,2025-05-13,0,2,details,2
U01126,22,2,7-15L,desktop,google_ads,PLT_15,2024-10-28,0,3,kyc,2
U01127,39,1,3-7L,desktop,partner_referral,PLT_06,2024-07-07,0,2,details,3
U01128,34,2,3-7L,mobile,direct,PLT_03,2025-05-15,0,3,kyc,1
U01129,46,2,3-7L,tablet,organic,PLT_15,2025-03-13,0,2,details,2
U01130,34,1,<3L,desktop,google_ads,PLT_13,2025-04-27,1,4,deposit,1
U01131,34,3,7-15L,mobile,organic,PLT_03,2024-12-15,0,0,landing,1
U01132,46,2,3-7L,desktop,social_media,PLT_11,2024-12-30,0,0,landing,2
U01133,42,1,<3L,mobile,organic,PLT_03,2025-05-14,0,1,fd_view,1
U01134,41,1,<3L,tablet,social_media,PLT_12,2024-09-23,0,1,fd_view,1
U01135,43,2,<3L,desktop,google_ads,PLT_10,2025-05-09,0,0,landing,1
U01136,22,1,<3L,mobile,organic,PLT_02,2024-11-22,0,0,landing,1
U01137,47,3,3-7L,mobile,direct,PLT_01,2025-03-20,0,0,landing,1
U01138,45,2,7-15L,desktop,organic,PLT_11,2025-04-15,1,4,deposit,1
U01139,25,2,<3L,mobile,google_ads,PLT_10,2025-05-12,0,3,kyc,2
U01140,35,2,<3L,mobile,organic,PLT_01,2025-05-10,1,4,deposit,2
U01141,37,3,3-7L,mobile,google_ads,PLT_04,2025-01-22,0,2,details,1
U01142,36,2,7-15L,mobile,partner_referral,PLT_03,2025-02-26,0,1,fd_view,1
U01143,42,2,3-7L,mobile,google_ads,PLT_05,2025-05-17,0,1,fd_view,1
U01144,55,2,3-7L,mobile,organic,PLT_12,2025-05-18,0,1,fd_view,1
U01145,50,1,3-7L,mobile,google_ads,PLT_09,2025-05-23,1,4,deposit,2
U01146,22,3,3-7L,desktop,social_media,PLT_12,2024-12-20,0,0,landing,1
U01147,45,3,<3L,mobile,social_media,PLT_13,2025-01-03,0,2,details,1
U01148,53,2,7-15L,mobile,partner_referral,PLT_08,2025-05-25,1,4,deposit,1
U01149,42,3,7-15L,mobile,partner_referral,PLT_12,2025-02-23,0,1,fd_view,1
U01150,51,3,3-7L,desktop,google_ads,PLT_09,2025-05-22,0,1,fd_view,1
U01151,62,3,7-15L,mobile,google_ads,PLT_13,2024-08-25,0,1,fd_view,1
U01152,50,3,7-15L,mobile,organic,PLT_05,2024-08-20,0,1,fd_view,2
U01153,40,2,<3L,mobile,google_ads,PLT_08,2025-01-09,1,4,deposit,1
U01154,50,2,3-7L,desktop,google_ads,PLT_04,2024-07-24,0,1,fd_view,3
U01155,39,2,<3L,desktop,partner_referral,PLT_05,2024-11-13,0,1,fd_view,1
U01156,38,3,<3L,desktop,partner_referral,PLT_15,2024-11-02,0,2,details,1
U01157,33,1,7-15L,desktop,direct,PLT_12,2025-02-20,1,4,deposit,1
U01158,56,3,>15L,desktop,organic,PLT_03,2025-04-19,0,0,landing,1
U01159,28,3,>15L,mobile,partner_referral,PLT_05,2025-05-03,1,4,deposit,1
U01160,56,1,7-15L,desktop,social_media,PLT_12,2025-04-15,0,1,fd_view,1
U01161,43,3,<3L,mobile,partner_referral,PLT_03,2025-02-03,0,0,landing,1
U01162,22,1,<3L,desktop,google_ads,PLT_05,2025-05-10,1,4,deposit,1
U01163,42,2,7-15L,desktop,google_ads,PLT_11,2025-04-27,0,1,fd_view,1
U01164,22,3,3-7L,mobile,organic,PLT_14,2025-03-18,0,2,details,3
U01165,45,1,7-15L,mobile,google_ads,PLT_05,2025-05-01,0,3,kyc,1
U01166,48,3,7-15L,mobile,social_media,PLT_06,2025-02-15,0,0,landing,1
U01167,30,3,7-15L,desktop,organic,PLT_09,2024-07-29,1,4,deposit,1
U01168,39,2,7-15L,desktop,google_ads,PLT_01,2024-12-18,0,1,fd_view,1
U01169,61,1,<3L,desktop,social_media,PLT_12,2025-01-21,0,2,details,1
U01170,31,1,7-15L,mobile,social_media,PLT_10,2025-02-17,1,4,deposit,1
U01171,25,2,>15L,desktop,google_ads,PLT_14,2025-03-13,1,4,deposit,3
U01172,55,3,3-7L,desktop,social_media,PLT_06,2025-05-08,1,4,deposit,1
U01173,61,2,7-15L,desktop,google_ads,PLT_01,2024-09-04,1,4,deposit,2
U01174,38,1,3-7L,mobile,organic,PLT_06,2025-04-28,0,1,fd_view,1
U01175,50,2,>15L,mobile,google_ads,PLT_02,2025-05-21,0,3,kyc,2
U01176,54,2,<3L,desktop,partner_referral,PLT_08,2024-12-17,0,3,kyc,1
U01177,29,3,3-7L,desktop,direct,PLT_11,2025-05-09,0,1,fd_view,1
U01178,32,1,<3L,tablet,organic,PLT_03,2025-04-07,0,3,kyc,2
U01179,52,3,7-15L,mobile,partner_referral,PLT_10,2025-05-29,0,2,details,3
U01180,58,2,<3L,mobile,google_ads,PLT_14,2025-05-15,1,4,deposit,1
U01181,44,3,<3L,tablet,partner_referral,PLT_06,2025-05-10,0,1,fd_view,1
U01182,27,2,3-7L,mobile,organic,PLT_06,2025-05-26,0,3,kyc,1
U01183,61,2,>15L,desktop,google_ads,PLT_15,2025-01-24,0,2,details,2
U01184,31,3,<3L,mobile,social_media,PLT_04,2024-10-27,0,1,fd_view,1
U01185,33,1,<3L,mobile,partner_referral,PLT_05,2025-04-06,1,4,deposit,3
U01186,42,3,7-15L,desktop,google_ads,PLT_02,2024-09-25,0,2,details,1
U01187,56,2,3-7L,desktop,google_ads,PLT_10,2025-05-04,0,2,details,1
U01188,48,1,>15L,mobile,google_ads,PLT_15,2025-04-15,0,1,fd_view,1
U01189,42,2,<3L,mobile,google_ads,PLT_10,2025-05-13,0,1,fd_view,1
U01190,43,3,7-15L,desktop,social_media,PLT_08,2025-02-05,0,0,landing,1
U01191,38,1,<3L,mobile,direct,PLT_10,2025-03-28,0,3,kyc,2
U01192,44,2,<3L,desktop,google_ads,PLT_07,2025-02-07,0,1,fd_view,3
U01193,22,2,7-15L,mobile,google_ads,PLT_10,2024-12-11,0,1,fd_view,1
U01194,34,2,3-7L,desktop,social_media,PLT_06,2025-02-27,1,4,deposit,2
U01195,40,1,7-15L,tablet,google_ads,PLT_07,2025-02-03,0,0,landing,1
U01196,24,3,3-7L,desktop,partner_referral,PLT_12,2024-07-08,0,3,kyc,1
U01197,42,3,3-7L,mobile,google_ads,PLT_01,2025-04-20,0,2,details,1
U01198,35,3,3-7L,desktop,social_media,PLT_14,2025-04-09,0,3,kyc,1
U01199,59,3,>15L,mobile,partner_referral,PLT_14,2025-01-01,0,1,fd_view,2
U01200,56,1,3-7L,mobile,social_media,PLT_05,2025-02-08,0,2,details,1
U01201,32,3,3-7L,tablet,social_media,PLT_07,2025-05-09,0,2,details,1
U01202,36,1,3-7L,desktop,google_ads,PLT_01,2025-04-06,1,4,deposit,2
U01203,37,1,3-7L,desktop,social_media,PLT_02,2025-03-18,1,4,deposit,3
U01204,32,2,3-7L,mobile,social_media,PLT_09,2025-03-28,0,3,kyc,3
U01205,40,2,>15L,mobile,google_ads,PLT_12,2025-05-09,0,1,fd_view,1
U01206,28,3,3-7L,mobile,organic,PLT_03,2024-07-27,0,2,details,1
U01207,24,2,>15L,desktop,organic,PLT_06,2024-12-11,0,3,kyc,2
U01208,45,2,<3L,desktop,google_ads,PLT_15,2025-03-15,1,4,deposit,1
U01209,45,1,7-15L,mobile,google_ads,PLT_07,2025-01-16,1,4,deposit,3
U01210,28,3,>15L,desktop,partner_referral,PLT_09,2024-09-01,0,0,landing,1
U01211,48,2,<3L,mobile,organic,PLT_05,2025-05-15,0,2,details,1
U01212,30,2,>15L,mobile,direct,PLT_04,2025-04-28,0,2,details,2
U01213,41,1,3-7L,mobile,google_ads,PLT_11,2025-02-28,0,1,fd_view,1
U01214,47,3,>15L,mobile,google_ads,PLT_12,2024-11-21,0,1,fd_view,1
U01215,37,2,7-15L,mobile,google_ads,PLT_15,2025-05-28,0,1,fd_view,1
U01216,43,1,3-7L,tablet,google_ads,PLT_02,2024-06-01,1,4,deposit,2
U01217,31,1,<3L,mobile,google_ads,PLT_03,2025-03-21,0,0,landing,1
U01218,35,2,3-7L,tablet,google_ads,PLT_15,2025-04-09,1,4,deposit,1
U01219,35,2,<3L,mobile,organic,PLT_05,2025-04-21,0,3,kyc,1
U01220,29,1,<3L,tablet,social_media,PLT_11,2025-05-10,0,1,fd_view,1
U01221,35,3,<3L,desktop,social_media,PLT_15,2024-11-25,0,0,landing,1
U01222,22,1,3-7L,tablet,google_ads,PLT_13,2024-06-01,0,3,kyc,1
U01223,32,2,7-15L,mobile,social_media,PLT_02,2025-03-29,0,1,fd_view,1
U01224,34,3,<3L,desktop,social_media,PLT_13,2024-06-01,1,4,deposit,3
U01225,34,2,<3L,tablet,organic,PLT_04,2024-11-05,0,1,fd_view,1
U01226,35,2,7-15L,mobile,direct,PLT_01,2025-03-15,0,1,fd_view,1
U01227,37,2,<3L,mobile,social_media,PLT_04,2025-01-18,0,3,kyc,3
U01228,43,1,<3L,mobile,google_ads,PLT_07,2025-03-25,1,4,deposit,1
U01229,48,3,<3L,tablet,organic,PLT_15,2025-02-23,0,1,fd_view,1
U01230,30,2,>15L,mobile,organic,PLT_14,2025-05-25,0,1,fd_view,2
U01231,23,3,7-15L,mobile,organic,PLT_12,2025-01-10,0,1,fd_view,1
U01232,25,1,3-7L,mobile,social_media,PLT_03,2025-05-26,1,4,deposit,1
U01233,32,1,7-15L,mobile,google_ads,PLT_10,2024-11-10,1,4,deposit,3
U01234,33,1,3-7L,desktop,social_media,PLT_08,2024-11-04,0,2,details,1
U01235,28,2,7-15L,mobile,social_media,PLT_06,2025-04-30,0,1,fd_view,1
U01236,22,2,7-15L,desktop,partner_referral,PLT_06,2025-04-16,1,4,deposit,1
U01237,32,3,7-15L,tablet,social_media,PLT_14,2025-03-15,0,2,details,1
U01238,40,2,3-7L,mobile,organic,PLT_15,2025-02-13,0,1,fd_view,1
U01239,45,3,<3L,desktop,google_ads,PLT_01,2025-04-22,1,4,deposit,2
U01240,31,1,3-7L,mobile,partner_referral,PLT_05,2025-02-14,1,4,deposit,2
U01241,33,3,>15L,desktop,organic,PLT_03,2025-04-20,0,0,landing,1
U01242,26,3,3-7L,mobile,organic,PLT_15,2025-05-26,0,0,landing,1
U01243,37,3,7-15L,desktop,direct,PLT_10,2025-05-31,0,3,kyc,2
U01244,27,3,>15L,mobile,social_media,PLT_15,2025-05-20,0,2,details,1
U01245,44,3,<3L,mobile,google_ads,PLT_01,2024-11-25,0,3,kyc,1
U01246,22,2,7-15L,desktop,social_media,PLT_08,2024-06-01,0,1,fd_view,2
U01247,33,1,7-15L,mobile,social_media,PLT_07,2025-03-27,0,2,details,1
U01248,41,1,>15L,desktop,google_ads,PLT_07,2025-03-07,0,0,landing,1
U01249,40,3,>15L,mobile,organic,PLT_12,2025-05-13,0,3,kyc,3
U01250,70,2,7-15L,desktop,direct,PLT_10,2025-02-25,0,1,fd_view,2
U01251,42,3,<3L,mobile,google_ads,PLT_14,2025-05-14,0,3,kyc,2
U01252,25,2,7-15L,desktop,organic,PLT_10,2025-02-08,0,0,landing,1
U01253,36,1,<3L,mobile,google_ads,PLT_10,2024-07-12,0,2,details,1
U01254,22,1,7-15L,mobile,social_media,PLT_04,2025-05-06,0,0,landing,1
U01255,37,2,>15L,mobile,google_ads,PLT_13,2024-12-10,0,2,details,1
U01256,28,2,3-7L,desktop,google_ads,PLT_15,2025-05-30,0,1,fd_view,1
U01257,48,1,7-15L,mobile,google_ads,PLT_11,2025-04-06,1,4,deposit,1
U01258,31,2,3-7L,desktop,direct,PLT_06,2025-05-18,0,2,details,1
U01259,36,1,3-7L,desktop,organic,PLT_13,2025-04-10,0,1,fd_view,1
U01260,30,2,3-7L,mobile,partner_referral,PLT_09,2025-05-10,1,4,deposit,3
U01261,58,1,7-15L,desktop,direct,PLT_15,2025-04-06,0,1,fd_view,1
U01262,34,3,>15L,mobile,organic,PLT_14,2025-03-29,0,1,fd_view,2
U01263,59,2,>15L,mobile,direct,PLT_03,2025-04-20,1,4,deposit,3
U01264,47,2,<3L,desktop,direct,PLT_15,2025-01-24,0,2,details,1
U01265,43,1,>15L,desktop,direct,PLT_09,2024-08-04,0,1,fd_view,1
U01266,42,1,7-15L,desktop,google_ads,PLT_04,2025-04-01,1,4,deposit,1
U01267,42,2,3-7L,mobile,partner_referral,PLT_05,2025-05-07,0,0,landing,1
U01268,22,2,<3L,mobile,social_media,PLT_07,2025-04-25,1,4,deposit,1
U01269,34,2,3-7L,mobile,direct,PLT_06,2024-10-14,0,2,details,1
U01270,48,1,>15L,desktop,organic,PLT_10,2025-02-20,0,2,details,2
U01271,37,2,7-15L,mobile,social_media,PLT_08,2025-03-21,0,1,fd_view,1
U01272,22,3,7-15L,desktop,google_ads,PLT_08,2025-05-13,0,1,fd_view,1
U01273,37,3,3-7L,mobile,organic,PLT_08,2025-03-22,0,0,landing,1
U01274,58,1,7-15L,mobile,google_ads,PLT_03,2025-04-23,0,2,details,3
U01275,52,2,<3L,mobile,social_media,PLT_15,2024-06-22,0,1,fd_view,2
U01276,37,1,3-7L,mobile,google_ads,PLT_14,2024-09-16,1,4,deposit,1
