user_id,timestamp,stage,attempt_number,time_on_stage_seconds,page_scroll_depth,device_type,hour_of_day,is_weekday,referral_source
U01591,2025-07-29 07:22:00,landing,1,38,20.9,desktop,7,1,google_ads
U01591,2025-07-29 07:22:21,fd_view,1,57,59.0,desktop,7,1,google_ads
U01591,2025-07-29 07:22:30,details,1,124,63.6,desktop,7,1,google_ads
U01591,2025-07-29 07:22:55,kyc,1,140,65.3,desktop,7,1,google_ads
U01591,2025-07-31 07:22:00,landing,2,12,53.4,desktop,7,1,google_ads
U01591,2025-07-31 07:22:20,fd_view,2,25,41.1,desktop,7,1,google_ads
U01591,2025-07-31 07:22:48,details,2,108,16.6,desktop,7,1,google_ads
U01591,2025-07-31 07:23:08,kyc,2,46,74.7,desktop,7,1,google_ads
U01591,2025-07-31 07:22:53,deposit,2,111,67.9,desktop,7,1,google_ads
U01591,2025-08-04 06:22:00,landing,3,5,52.7,desktop,6,1,google_ads
U01591,2025-08-04 06:22:19,fd_view,3,32,41.6,desktop,6,1,google_ads
U01591,2025-08-04 06:22:40,details,3,128,36.4,desktop,6,1,google_ads
U01592,2025-07-27 04:14:00,landing,1,5,57.5,mobile,4,0,organic
U01592,2025-07-27 04:14:09,fd_view,1,13,33.9,mobile,4,0,organic
U01592,2025-07-27 04:14:42,details,1,23,65.5,mobile,4,0,organic
U01593,2025-07-12 06:30:00,landing,1,24,38.4,desktop,6,0,google_ads
U01593,2025-07-12 06:30:24,fd_view,1,52,61.4,desktop,6,0,google_ads
U01593,2025-07-12 06:30:43,details,1,99,62.1,desktop,6,0,google_ads
U01593,2025-07-12 06:30:30,kyc,1,39,88.3,desktop,6,0,google_ads
U01594,2025-07-27 20:03:00,landing,1,21,24.1,tablet,20,0,social_media
U01594,2025-07-27 20:03:14,fd_view,1,3,30.6,tablet,20,0,social_media
U01594,2025-07-27 20:03:32,details,1,137,61.5,tablet,20,0,social_media
U01595,2025-07-29 22:06:00,landing,1,15,30.0,mobile,22,1,social_media
U01595,2025-07-29 22:06:14,fd_view,1,20,68.7,mobile,22,1,social_media
U01595,2025-07-29 22:06:18,details,1,7,92.8,mobile,22,1,social_media
U01595,2025-07-29 22:06:43,kyc,1,130,59.5,mobile,22,1,social_media
U01596,2025-07-19 01:38:00,landing,1,9,5.0,tablet,1,0,google_ads
U01596,2025-07-19 01:38:18,fd_view,1,13,63.8,tablet,1,0,google_ads
U01596,2025-07-19 01:38:54,details,1,23,76.4,tablet,1,0,google_ads
U01596,2025-07-19 01:38:47,kyc,1,140,78.7,tablet,1,0,google_ads
U01596,2025-07-19 01:38:51,deposit,1,106,48.1,tablet,1,0,google_ads
U01597,2025-07-20 19:57:00,landing,1,8,29.9,mobile,19,0,partner_referral
U01597,2025-07-20 19:57:12,fd_view,1,9,60.3,mobile,19,0,partner_referral
U01597,2025-07-20 19:57:17,details,1,224,80.4,mobile,19,0,partner_referral
U01597,2025-07-20 19:57:55,kyc,1,66,50.7,mobile,19,0,partner_referral
U01597,2025-07-20 19:58:17,deposit,1,56,65.7,mobile,19,0,partner_referral
U01597,2025-07-21 19:57:00,landing,2,56,41.8,mobile,19,1,partner_referral
U01597,2025-07-21 19:57:12,fd_view,2,3,61.0,mobile,19,1,partner_referral
U01597,2025-07-21 19:57:20,details,2,198,63.2,mobile,19,1,partner_referral
U01597,2025-07-22 21:57:00,landing,3,23,6.7,mobile,21,1,partner_referral
U01598,2025-07-27 00:25:00,landing,1,7,15.1,mobile,0,0,social_media
U01598,2025-07-27 00:25:27,fd_view,1,37,62.3,mobile,0,0,social_media
U01598,2025-07-30 01:25:00,landing,2,33,64.0,mobile,1,1,social_media
U01598,2025-07-30 01:25:16,fd_view,2,3,88.2,mobile,1,1,social_media
U01598,2025-07-30 01:25:22,details,2,104,39.3,mobile,1,1,social_media
U01598,2025-07-30 01:25:43,kyc,2,365,50.6,mobile,1,1,social_media
U01598,2025-07-30 01:26:04,deposit,2,3,42.8,mobile,1,1,social_media
U01599,2025-07-01 20:59:00,landing,1,5,23.6,mobile,20,1,google_ads
U01599,2025-07-01 20:59:05,fd_view,1,62,54.3,mobile,20,1,google_ads
U01599,2025-07-01 20:59:33,details,1,490,62.1,mobile,20,1,google_ads
U01599,2025-07-04 21:59:00,landing,2,89,36.6,mobile,21,1,google_ads
U01599,2025-07-04 21:59:18,fd_view,2,24,66.8,mobile,21,1,google_ads
U01599,2025-07-04 21:59:28,details,2,308,84.7,mobile,21,1,google_ads
U01599,2025-07-04 21:59:56,kyc,2,66,23.1,mobile,21,1,google_ads
U01599,2025-07-04 22:00:14,deposit,2,44,81.4,mobile,22,1,google_ads
U01600,2025-07-20 08:23:00,landing,1,67,26.9,desktop,8,0,organic
U01600,2025-07-20 08:23:11,fd_view,1,3,26.0,desktop,8,0,organic
U01601,2025-07-23 00:18:00,landing,1,13,12.8,desktop,0,1,direct
U01601,2025-07-23 00:18:12,fd_view,1,15,57.0,desktop,0,1,direct
U01601,2025-07-23 00:18:29,details,1,415,53.1,desktop,0,1,direct
U01601,2025-07-23 00:18:54,kyc,1,3,77.7,desktop,0,1,direct
U01601,2025-07-23 00:18:50,deposit,1,40,97.4,desktop,0,1,direct
U01602,2025-07-16 07:33:00,landing,1,19,47.4,tablet,7,1,partner_referral
U01603,2025-07-07 04:17:00,landing,1,51,64.1,mobile,4,1,direct
U01604,2025-07-31 00:45:00,landing,1,18,12.6,mobile,0,1,google_ads
U01604,2025-07-31 00:45:24,fd_view,1,37,70.0,mobile,0,1,google_ads
U01604,2025-07-31 00:45:15,details,1,36,47.8,mobile,0,1,google_ads
U01604,2025-08-03 23:45:00,landing,2,5,61.4,mobile,23,0,google_ads
U01604,2025-08-03 23:45:16,fd_view,2,20,56.3,mobile,23,0,google_ads
U01604,2025-08-03 23:45:23,details,2,81,40.0,mobile,23,0,google_ads
U01604,2025-08-05 22:45:00,landing,3,5,23.2,mobile,22,1,google_ads
U01604,2025-08-05 22:45:20,fd_view,3,8,48.2,mobile,22,1,google_ads
U01605,2025-07-12 00:22:00,landing,1,19,6.1,desktop,0,0,social_media
U01605,2025-07-12 00:22:06,fd_view,1,3,80.0,desktop,0,0,social_media
U01605,2025-07-12 00:22:29,details,1,154,53.2,desktop,0,0,social_media
U01605,2025-07-14 00:22:00,landing,2,23,61.6,desktop,0,1,social_media
U01606,2025-07-31 06:26:00,landing,1,14,72.4,desktop,6,1,google_ads
U01607,2025-07-24 20:14:00,landing,1,5,12.5,mobile,20,1,google_ads
U01607,2025-07-24 20:14:25,fd_view,1,41,51.5,mobile,20,1,google_ads
U01608,2025-07-07 07:13:00,landing,1,41,56.5,mobile,7,1,partner_referral
U01608,2025-07-07 07:13:12,fd_view,1,14,71.1,mobile,7,1,partner_referral
U01608,2025-07-07 07:13:38,details,1,14,47.2,mobile,7,1,partner_referral
U01608,2025-07-10 04:13:00,landing,2,42,51.8,mobile,4,1,partner_referral
U01608,2025-07-10 04:13:19,fd_view,2,3,70.6,desktop,4,1,partner_referral
U01608,2025-07-10 04:13:20,details,2,57,79.8,mobile,4,1,partner_referral
U01609,2025-07-05 04:36:00,landing,1,5,71.3,desktop,4,0,google_ads
U01609,2025-07-05 04:36:29,fd_view,1,80,80.1,desktop,4,0,google_ads
U01609,2025-07-07 05:36:00,landing,2,9,21.1,mobile,5,1,google_ads
U01609,2025-07-07 05:36:10,fd_view,2,5,32.4,desktop,5,1,google_ads
U01609,2025-07-07 05:36:27,details,2,225,74.7,desktop,5,1,google_ads
U01610,2025-07-30 22:27:00,landing,1,33,44.7,desktop,22,1,organic
U01610,2025-07-30 22:27:27,fd_view,1,160,64.5,desktop,22,1,organic
U01610,2025-07-30 22:27:41,details,1,4,65.2,desktop,22,1,organic
U01610,2025-07-30 22:27:45,kyc,1,346,60.0,desktop,22,1,organic
U01611,2025-07-23 17:25:00,landing,1,5,53.5,mobile,17,1,google_ads
U01611,2025-07-23 17:25:23,fd_view,1,5,62.7,mobile,17,1,google_ads
U01612,2025-07-06 19:55:00,landing,1,16,36.7,mobile,19,0,organic
U01612,2025-07-06 19:55:06,fd_view,1,19,34.5,mobile,19,0,organic
U01612,2025-07-08 19:55:00,landing,2,5,42.5,mobile,19,1,organic
U01612,2025-07-08 19:55:22,fd_view,2,20,69.1,mobile,19,1,organic
U01612,2025-07-08 19:55:32,details,2,71,22.4,mobile,19,1,organic
U01612,2025-07-08 19:55:46,kyc,2,194,70.5,mobile,19,1,organic
U01612,2025-07-08 19:56:04,deposit,2,103,75.1,mobile,19,1,organic
U01612,2025-07-10 22:55:00,landing,3,5,35.8,mobile,22,1,organic
U01613,2025-07-14 03:57:00,landing,1,5,40.6,tablet,3,1,social_media
U01613,2025-07-14 03:57:29,fd_view,1,12,73.9,tablet,3,1,social_media
U01613,2025-07-14 03:57:27,details,1,39,75.0,tablet,3,1,social_media
U01613,2025-07-14 03:57:54,kyc,1,140,64.8,tablet,3,1,social_media
U01613,2025-07-15 05:57:00,landing,2,52,72.9,tablet,5,1,social_media
U01614,2025-07-12 05:10:00,landing,1,5,45.1,desktop,5,0,google_ads
U01614,2025-07-12 05:10:08,fd_view,1,9,48.1,desktop,5,0,google_ads
U01614,2025-07-16 07:10:00,landing,2,64,40.7,desktop,7,1,google_ads
U01615,2025-07-02 02:05:00,landing,1,32,30.7,mobile,2,1,organic
U01615,2025-07-02 02:05:25,fd_view,1,27,45.5,mobile,2,1,organic
U01615,2025-07-02 02:05:37,details,1,17,66.5,mobile,2,1,organic
U01616,2025-07-05 06:35:00,landing,1,5,43.7,mobile,6,0,organic
U01616,2025-07-05 06:35:24,fd_view,1,82,49.4,mobile,6,0,organic
U01616,2025-07-05 06:35:47,details,1,116,20.3,mobile,6,0,organic
U01616,2025-07-07 05:35:00,landing,2,11,49.2,mobile,5,1,organic
U01616,2025-07-07 05:35:14,fd_view,2,52,52.9,mobile,5,1,organic
U01616,2025-07-07 05:35:40,details,2,46,52.4,tablet,5,1,organic
U01616,2025-07-07 05:35:30,kyc,2,244,30.4,tablet,5,1,organic
U01617,2025-07-09 04:55:00,landing,1,36,63.8,desktop,4,1,organic
U01617,2025-07-09 04:55:13,fd_view,1,29,52.2,desktop,4,1,organic
U01617,2025-07-09 04:55:51,details,1,5,64.9,desktop,4,1,organic
U01617,2025-07-12 05:55:00,landing,2,18,74.5,desktop,5,0,organic
U01617,2025-07-12 05:55:09,fd_view,2,142,38.5,desktop,5,0,organic
U01617,2025-07-12 05:55:35,details,2,44,56.2,desktop,5,0,organic
U01618,2025-07-09 08:14:00,landing,1,114,48.6,mobile,8,1,partner_referral
U01619,2025-07-27 03:29:00,landing,1,19,54.7,mobile,3,0,organic
U01619,2025-07-27 03:29:10,fd_view,1,47,54.7,mobile,3,0,organic
U01619,2025-07-27 03:29:42,details,1,30,91.1,mobile,3,0,organic
U01619,2025-07-29 06:29:00,landing,2,51,37.5,desktop,6,1,organic
U01619,2025-07-29 06:29:19,fd_view,2,69,57.8,desktop,6,1,organic
U01620,2025-07-25 18:12:00,landing,1,39,14.5,mobile,18,1,social_media
U01620,2025-07-25 18:12:14,fd_view,1,3,88.6,mobile,18,1,social_media
U01620,2025-07-25 18:12:43,details,1,119,62.0,mobile,18,1,social_media
U01621,2025-07-05 04:31:00,landing,1,18,52.7,mobile,4,0,organic
U01621,2025-07-05 04:31:27,fd_view,1,28,79.5,mobile,4,0,organic
U01621,2025-07-09 03:31:00,landing,2,32,55.5,mobile,3,1,organic
U01621,2025-07-09 03:31:21,fd_view,2,15,81.5,mobile,3,1,organic
U01622,2025-07-10 19:26:00,landing,1,45,47.5,desktop,19,1,google_ads
U01622,2025-07-10 19:26:07,fd_view,1,6,85.3,desktop,19,1,google_ads
U01622,2025-07-10 19:26:19,details,1,93,60.0,desktop,19,1,google_ads
U01622,2025-07-10 19:26:48,kyc,1,92,42.4,desktop,19,1,google_ads
U01622,2025-07-10 19:27:15,deposit,1,60,77.7,desktop,19,1,google_ads
U01623,2025-07-09 05:59:00,landing,1,11,17.7,mobile,5,1,direct
U01624,2025-07-17 06:59:00,landing,1,29,11.0,desktop,6,1,social_media
U01625,2025-07-22 02:54:00,landing,1,9,54.5,mobile,2,1,organic
U01625,2025-07-22 02:54:21,fd_view,1,8,50.0,mobile,2,1,organic
U01625,2025-07-22 02:54:40,details,1,13,66.3,mobile,2,1,organic
U01625,2025-07-25 05:54:00,landing,2,47,31.0,mobile,5,1,organic
U01626,2025-07-23 04:22:00,landing,1,37,52.7,mobile,4,1,social_media
U01626,2025-07-23 04:22:26,fd_view,1,45,66.5,mobile,4,1,social_media
U01626,2025-07-23 04:22:27,details,1,33,87.7,mobile,4,1,social_media
U01627,2025-07-13 20:59:00,landing,1,41,56.1,mobile,20,0,google_ads
U01627,2025-07-13 20:59:10,fd_view,1,4,66.3,mobile,20,0,google_ads
U01627,2025-07-13 20:59:33,details,1,11,42.0,mobile,20,0,google_ads
U01627,2025-07-13 21:00:06,kyc,1,100,67.1,mobile,21,0,google_ads
U01628,2025-07-14 17:38:00,landing,1,49,35.5,tablet,17,1,social_media
U01629,2025-07-23 21:48:00,landing,1,5,23.0,desktop,21,1,partner_referral
U01629,2025-07-23 21:48:08,fd_view,1,52,81.7,desktop,21,1,partner_referral
U01629,2025-07-23 21:48:41,details,1,26,68.8,desktop,21,1,partner_referral
U01629,2025-07-23 21:48:42,kyc,1,9,50.5,desktop,21,1,partner_referral
U01629,2025-07-23 21:48:43,deposit,1,30,60.4,desktop,21,1,partner_referral
U01630,2025-07-20 19:49:00,landing,1,5,14.4,mobile,19,0,social_media
U01630,2025-07-21 18:49:00,landing,2,7,51.9,mobile,18,1,social_media
U01630,2025-07-21 18:49:12,fd_view,2,4,40.0,mobile,18,1,social_media
U01630,2025-07-21 18:49:40,details,2,20,55.7,mobile,18,1,social_media
U01630,2025-07-28 19:49:00,landing,3,58,40.0,mobile,19,1,social_media
U01630,2025-07-28 19:49:09,fd_view,3,80,39.6,mobile,19,1,social_media
U01631,2025-07-03 06:11:00,landing,1,5,65.7,desktop,6,1,direct
U01631,2025-07-03 06:11:17,fd_view,1,160,72.3,desktop,6,1,direct
U01631,2025-07-06 05:11:00,landing,2,40,51.9,desktop,5,0,direct
U01632,2025-07-23 23:52:00,landing,1,22,15.4,desktop,23,1,google_ads
U01632,2025-07-23 23:52:11,fd_view,1,33,86.6,desktop,23,1,google_ads
U01632,2025-07-27 01:52:00,landing,2,14,21.8,desktop,1,0,google_ads
U01632,2025-07-27 01:52:26,fd_view,2,26,44.2,mobile,1,0,google_ads
U01632,2025-07-27 01:52:38,details,2,88,33.4,desktop,1,0,google_ads
U01632,2025-07-27 01:52:34,kyc,2,32,60.5,desktop,1,0,google_ads
U01632,2025-07-27 01:53:08,deposit,2,3,67.2,tablet,1,0,google_ads
U01633,2025-07-19 05:55:00,landing,1,71,54.0,tablet,5,0,partner_referral
U01633,2025-07-19 05:55:12,fd_view,1,10,32.1,tablet,5,0,partner_referral
U01633,2025-07-19 05:55:48,details,1,8,52.0,tablet,5,0,partner_referral
U01634,2025-07-28 05:19:00,landing,1,13,45.2,mobile,5,1,google_ads
U01634,2025-07-28 05:19:16,fd_view,1,3,86.4,mobile,5,1,google_ads
U01634,2025-07-28 05:19:41,details,1,33,89.9,mobile,5,1,google_ads
U01634,2025-07-28 05:19:47,kyc,1,11,85.5,mobile,5,1,google_ads
U01634,2025-08-01 03:19:00,landing,2,7,20.0,mobile,3,1,google_ads
U01634,2025-08-01 03:19:19,fd_view,2,59,95.7,mobile,3,1,google_ads
U01634,2025-08-01 03:19:45,details,2,68,30.9,mobile,3,1,google_ads
U01634,2025-08-01 03:19:48,kyc,2,130,75.2,mobile,3,1,google_ads
U01635,2025-07-04 18:52:00,landing,1,20,40.0,desktop,18,1,organic
U01635,2025-07-07 18:52:00,landing,2,18,55.4,desktop,18,1,organic
U01636,2025-07-10 07:52:00,landing,1,33,68.8,mobile,7,1,organic
U01636,2025-07-10 07:52:15,fd_view,1,42,45.2,mobile,7,1,organic
U01636,2025-07-10 07:52:29,details,1,173,21.3,mobile,7,1,organic
U01636,2025-07-10 07:53:18,kyc,1,98,75.3,mobile,7,1,organic
U01637,2025-07-10 22:30:00,landing,1,16,20.3,mobile,22,1,organic
U01637,2025-07-10 22:30:05,fd_view,1,13,33.7,mobile,22,1,organic
U01637,2025-07-11 23:30:00,landing,2,5,47.1,mobile,23,1,organic
U01638,2025-07-08 05:11:00,landing,1,23,49.3,tablet,5,1,partner_referral
U01639,2025-07-05 03:36:00,landing,1,26,66.7,mobile,3,0,partner_referral
U01640,2025-07-23 05:32:00,landing,1,34,14.1,mobile,5,1,partner_referral
U01640,2025-07-23 05:32:07,fd_view,1,26,79.0,mobile,5,1,partner_referral
U01641,2025-07-28 21:32:00,landing,1,11,19.8,mobile,21,1,organic
U01641,2025-07-28 21:32:05,fd_view,1,25,64.2,mobile,21,1,organic
U01641,2025-08-01 19:32:00,landing,2,17,12.7,mobile,19,1,organic
U01642,2025-07-29 07:04:00,landing,1,13,14.4,desktop,7,1,google_ads
U01642,2025-07-29 07:04:21,fd_view,1,10,28.5,desktop,7,1,google_ads
U01642,2025-07-29 07:04:10,details,1,7,64.7,desktop,7,1,google_ads
U01642,2025-07-29 07:04:52,kyc,1,119,75.5,desktop,7,1,google_ads
U01642,2025-08-02 07:04:00,landing,2,9,86.2,desktop,7,0,google_ads
U01642,2025-08-02 07:04:08,fd_view,2,5,65.4,desktop,7,0,google_ads
U01642,2025-08-02 07:04:18,details,2,175,60.4,tablet,7,0,google_ads
U01642,2025-08-02 07:04:30,kyc,2,134,84.2,desktop,7,0,google_ads
U01642,2025-08-02 07:05:20,deposit,2,75,69.7,desktop,7,0,google_ads
U01642,2025-07-31 05:04:00,landing,3,5,27.9,desktop,5,1,google_ads
U01642,2025-07-31 05:04:14,fd_view,3,23,35.4,desktop,5,1,google_ads
U01642,2025-07-31 05:04:36,details,3,22,83.0,desktop,5,1,google_ads
U01642,2025-07-31 05:05:11,kyc,3,130,31.6,desktop,5,1,google_ads
U01643,2025-07-09 19:25:00,landing,1,11,68.4,desktop,19,1,direct
U01644,2025-07-23 19:13:00,landing,1,26,49.6,mobile,19,1,google_ads
U01644,2025-07-23 19:13:19,fd_view,1,19,81.4,mobile,19,1,google_ads
U01644,2025-07-23 19:13:36,details,1,26,68.7,mobile,19,1,google_ads
U01644,2025-07-23 19:14:09,kyc,1,17,54.6,mobile,19,1,google_ads
U01644,2025-07-23 19:14:35,deposit,1,52,88.6,mobile,19,1,google_ads
U01645,2025-07-21 04:45:00,landing,1,14,22.5,tablet,4,1,partner_referral
U01645,2025-07-21 04:45:21,fd_view,1,62,62.0,tablet,4,1,partner_referral
U01646,2025-07-03 22:10:00,landing,1,22,6.1,mobile,22,1,social_media
U01646,2025-07-03 22:10:16,fd_view,1,23,29.3,mobile,22,1,social_media
U01646,2025-07-03 22:10:51,details,1,5,51.1,mobile,22,1,social_media
U01646,2025-07-03 22:10:49,kyc,1,240,25.2,mobile,22,1,social_media
U01647,2025-07-27 18:43:00,landing,1,10,27.1,mobile,18,0,social_media
U01647,2025-07-27 18:43:27,fd_view,1,7,67.5,mobile,18,0,social_media
U01648,2025-07-21 03:28:00,landing,1,54,40.7,tablet,3,1,partner_referral
U01648,2025-07-21 03:28:14,fd_view,1,9,56.8,tablet,3,1,partner_referral
U01648,2025-07-24 04:28:00,landing,2,34,29.4,tablet,4,1,partner_referral
U01648,2025-07-24 04:28:27,fd_view,2,6,75.5,tablet,4,1,partner_referral
U01649,2025-07-31 01:38:00,landing,1,33,46.3,mobile,1,1,direct
U01649,2025-07-31 01:38:16,fd_view,1,82,85.0,mobile,1,1,direct
U01649,2025-07-31 01:38:36,details,1,101,66.2,mobile,1,1,direct
U01649,2025-07-31 01:39:05,kyc,1,61,52.5,mobile,1,1,direct
U01649,2025-07-31 01:38:54,deposit,1,111,32.2,mobile,1,1,direct
U01650,2025-07-19 21:38:00,landing,1,5,14.6,mobile,21,0,google_ads
U01651,2025-07-29 02:05:00,landing,1,12,14.2,mobile,2,1,direct
U01651,2025-07-29 02:05:21,fd_view,1,10,93.5,mobile,2,1,direct
U01651,2025-07-29 02:05:26,details,1,15,76.6,mobile,2,1,direct
U01651,2025-07-29 02:05:35,kyc,1,177,44.2,mobile,2,1,direct
U01651,2025-07-29 02:05:57,deposit,1,87,98.2,mobile,2,1,direct
U01652,2025-07-18 06:57:00,landing,1,22,28.5,desktop,6,1,google_ads
U01652,2025-07-21 05:57:00,landing,2,15,10.7,tablet,5,1,google_ads
U01652,2025-07-21 05:57:22,fd_view,2,18,89.0,desktop,5,1,google_ads
U01652,2025-07-21 05:57:38,details,2,110,81.6,desktop,5,1,google_ads
U01652,2025-07-20 05:57:00,landing,3,27,23.8,desktop,5,0,google_ads
U01652,2025-07-20 05:57:06,fd_view,3,61,49.1,desktop,5,0,google_ads
U01653,2025-07-12 06:55:00,landing,1,28,37.6,mobile,6,0,google_ads
U01654,2025-07-10 05:44:00,landing,1,5,29.1,tablet,5,1,organic
U01654,2025-07-10 05:44:23,fd_view,1,3,81.9,tablet,5,1,organic
U01654,2025-07-10 05:44:20,details,1,18,52.5,tablet,5,1,organic
U01654,2025-07-10 05:45:12,kyc,1,23,60.0,tablet,5,1,organic
U01654,2025-07-11 04:44:00,landing,2,5,29.7,tablet,4,1,organic
U01654,2025-07-11 04:44:22,fd_view,2,16,36.7,tablet,4,1,organic
U01654,2025-07-11 04:44:48,details,2,3,58.4,tablet,4,1,organic
U01655,2025-07-03 20:21:00,landing,1,14,33.9,desktop,20,1,social_media
U01655,2025-07-03 20:21:10,fd_view,1,66,76.6,desktop,20,1,social_media
U01655,2025-07-03 20:21:34,details,1,93,55.5,desktop,20,1,social_media
U01656,2025-07-03 19:55:00,landing,1,13,59.2,mobile,19,1,google_ads
U01656,2025-07-03 19:55:17,fd_view,1,76,58.6,mobile,19,1,google_ads
U01656,2025-07-03 19:55:41,details,1,95,59.0,mobile,19,1,google_ads
U01656,2025-07-05 19:55:00,landing,2,26,79.4,mobile,19,0,google_ads
U01657,2025-07-19 03:16:00,landing,1,5,69.1,desktop,3,0,google_ads
U01657,2025-07-20 05:16:00,landing,2,11,18.8,desktop,5,0,google_ads
U01657,2025-07-20 05:16:16,fd_view,2,40,89.4,desktop,5,0,google_ads
U01657,2025-07-20 05:16:41,details,2,99,71.8,desktop,5,0,google_ads
U01657,2025-07-20 05:17:06,kyc,2,117,44.7,desktop,5,0,google_ads
U01657,2025-07-27 03:16:00,landing,3,11,23.3,desktop,3,0,google_ads
U01657,2025-07-27 03:16:25,fd_view,3,51,68.2,desktop,3,0,google_ads
U01658,2025-07-06 04:40:00,landing,1,13,51.3,mobile,4,0,google_ads
U01658,2025-07-06 04:40:16,fd_view,1,306,57.3,mobile,4,0,google_ads
U01659,2025-07-13 20:38:00,landing,1,69,62.5,mobile,20,0,direct
U01659,2025-07-13 20:38:15,fd_view,1,145,86.2,mobile,20,0,direct
U01660,2025-07-14 04:57:00,landing,1,5,59.4,desktop,4,1,social_media
U01660,2025-07-14 04:57:23,fd_view,1,15,67.8,desktop,4,1,social_media
U01660,2025-07-14 04:57:32,details,1,21,73.7,desktop,4,1,social_media
U01660,2025-07-14 04:58:00,kyc,1,173,52.5,desktop,4,1,social_media
U01660,2025-07-14 04:58:09,deposit,1,121,44.8,desktop,4,1,social_media
U01661,2025-07-06 00:00:00,landing,1,33,71.5,tablet,0,0,partner_referral
U01661,2025-07-06 00:00:15,fd_view,1,59,55.0,tablet,0,0,partner_referral
U01661,2025-07-06 00:00:33,details,1,113,58.8,tablet,0,0,partner_referral
U01661,2025-07-06 00:01:02,kyc,1,155,42.2,tablet,0,0,partner_referral
U01661,2025-07-06 00:01:01,deposit,1,8,37.7,tablet,0,0,partner_referral
U01662,2025-07-13 18:35:00,landing,1,9,12.6,mobile,18,0,partner_referral
U01662,2025-07-13 18:35:29,fd_view,1,14,20.9,mobile,18,0,partner_referral
U01662,2025-07-13 18:35:50,details,1,97,77.2,mobile,18,0,partner_referral
U01662,2025-07-13 18:35:42,kyc,1,262,58.4,mobile,18,0,partner_referral
U01662,2025-07-13 18:36:29,deposit,1,117,82.8,mobile,18,0,partner_referral
U01663,2025-07-18 04:49:00,landing,1,47,33.0,mobile,4,1,google_ads
U01663,2025-07-18 04:49:24,fd_view,1,30,58.5,mobile,4,1,google_ads
U01663,2025-07-18 04:49:52,details,1,7,46.3,mobile,4,1,google_ads
U01664,2025-07-12 06:42:00,landing,1,5,5.0,mobile,6,0,google_ads
U01664,2025-07-12 06:42:16,fd_view,1,18,94.3,mobile,6,0,google_ads
U01664,2025-07-12 06:42:26,details,1,67,78.2,mobile,6,0,google_ads
U01664,2025-07-12 06:43:13,kyc,1,76,56.2,mobile,6,0,google_ads
U01665,2025-07-21 07:21:00,landing,1,11,22.5,mobile,7,1,direct
U01665,2025-07-21 07:21:10,fd_view,1,94,37.8,mobile,7,1,direct
U01666,2025-07-13 00:51:00,landing,1,65,45.9,mobile,0,0,organic
U01667,2025-07-21 00:37:00,landing,1,5,74.2,mobile,0,1,google_ads
U01667,2025-07-21 00:37:19,fd_view,1,58,59.3,mobile,0,1,google_ads
U01667,2025-07-21 00:37:32,details,1,54,38.0,mobile,0,1,google_ads
U01667,2025-07-21 00:38:07,kyc,1,89,69.9,mobile,0,1,google_ads
U01667,2025-07-21 00:37:47,deposit,1,88,78.9,mobile,0,1,google_ads
U01667,2025-07-24 00:37:00,landing,2,59,62.2,mobile,0,1,google_ads
U01667,2025-07-24 00:37:29,fd_view,2,80,90.6,desktop,0,1,google_ads
U01667,2025-07-24 00:37:34,details,2,60,25.0,mobile,0,1,google_ads
U01667,2025-07-24 00:37:48,kyc,2,54,53.4,mobile,0,1,google_ads
U01668,2025-07-09 00:15:00,landing,1,27,88.6,desktop,0,1,google_ads
U01668,2025-07-09 00:15:08,fd_view,1,57,63.3,desktop,0,1,google_ads
U01668,2025-07-09 00:15:34,details,1,60,36.4,desktop,0,1,google_ads
U01668,2025-07-09 00:16:00,kyc,1,20,65.1,desktop,0,1,google_ads
U01668,2025-07-09 00:16:05,deposit,1,180,80.8,desktop,0,1,google_ads
U01668,2025-07-12 00:15:00,landing,2,32,31.3,tablet,0,0,google_ads
U01668,2025-07-12 00:15:27,fd_view,2,7,74.5,desktop,0,0,google_ads
U01668,2025-07-12 00:15:35,details,2,232,57.9,desktop,0,0,google_ads
U01669,2025-07-08 22:51:00,landing,1,5,13.8,mobile,22,1,google_ads
U01669,2025-07-09 23:51:00,landing,2,15,26.0,tablet,23,1,google_ads
U01669,2025-07-09 23:51:06,fd_view,2,20,34.6,mobile,23,1,google_ads
U01669,2025-07-09 23:51:19,details,2,74,37.3,mobile,23,1,google_ads
U01669,2025-07-09 23:52:01,kyc,2,249,72.2,mobile,23,1,google_ads
U01669,2025-07-09 23:51:54,deposit,2,42,27.1,mobile,23,1,google_ads
U01670,2025-07-05 02:51:00,landing,1,52,72.8,mobile,2,0,google_ads
U01670,2025-07-05 02:51:18,fd_view,1,86,68.3,mobile,2,0,google_ads
U01670,2025-07-05 02:51:47,details,1,93,73.0,mobile,2,0,google_ads
U01670,2025-07-05 02:51:57,kyc,1,39,88.4,mobile,2,0,google_ads
U01670,2025-07-05 02:52:34,deposit,1,25,52.6,mobile,2,0,google_ads
U01671,2025-07-20 05:39:00,landing,1,104,62.0,desktop,5,0,partner_referral
U01671,2025-07-20 05:39:15,fd_view,1,45,49.9,desktop,5,0,partner_referral
U01671,2025-07-20 05:39:21,details,1,41,48.0,desktop,5,0,partner_referral
U01671,2025-07-20 05:40:15,kyc,1,19,89.8,desktop,5,0,partner_referral
U01671,2025-07-20 05:39:55,deposit,1,67,41.5,desktop,5,0,partner_referral
