customer_id,age,city_tier,income_bracket,num_fds_booked,avg_fd_amount,avg_tenor_months,days_since_registration,platform_sessions,support_tickets,interest_rate_pref,last_login_days,platform_id,churned
CUST_0977,62,2,3-7L,1,113935,12,145,9,1,8.0,10,PLT_12,0
CUST_0978,24,1,7-15L,2,47342,12,470,6,1,8.0,64,PLT_05,0
CUST_0979,43,2,7-15L,1,166423,24,73,11,0,8.0,11,PLT_03,0
CUST_0980,26,2,3-7L,1,81883,12,71,6,0,8.0,49,PLT_09,0
CUST_0981,44,2,7-15L,3,27716,24,92,7,0,8.0,3,PLT_08,0
CUST_0982,26,3,3-7L,3,51814,6,220,9,1,7.5,5,PLT_04,0
CUST_0983,32,1,3-7L,4,18438,6,150,9,1,7.5,18,PLT_10,0
CUST_0984,34,1,7-15L,1,10000,36,467,8,0,8.0,64,PLT_05,0
CUST_0985,49,3,7-15L,3,28022,12,7,6,4,9.0,26,PLT_11,0
CUST_0986,49,2,>15L,3,66043,12,221,6,3,7.5,12,PLT_12,0
CUST_0987,23,2,<3L,1,66198,12,72,7,1,8.0,1,PLT_05,1
CUST_0988,38,2,7-15L,1,19355,6,35,6,0,8.5,6,PLT_08,0
CUST_0989,29,1,7-15L,4,10000,24,128,8,0,8.5,1,PLT_07,0
CUST_0990,22,3,>15L,1,194193,3,126,8,1,9.0,5,PLT_03,1
CUST_0991,35,3,<3L,2,64617,12,26,10,1,7.5,4,PLT_06,1
CUST_0992,34,2,7-15L,3,207849,12,40,11,0,7.0,7,PLT_06,0
CUST_0993,67,1,3-7L,1,198565,36,94,5,0,8.0,27,PLT_02,0
CUST_0994,43,2,3-7L,3,107771,12,94,7,0,7.5,2,PLT_15,0
CUST_0995,22,2,3-7L,2,62775,6,68,7,1,8.0,5,PLT_13,0
CUST_0996,31,1,3-7L,5,43559,12,28,6,0,8.5,4,PLT_01,1
CUST_0997,50,3,3-7L,1,106391,3,7,10,0,8.0,5,PLT_07,0
CUST_0998,63,1,>15L,1,52686,6,632,9,0,7.5,6,PLT_03,0
CUST_0999,22,3,3-7L,5,37358,3,517,13,1,7.5,4,PLT_05,0
CUST_1000,22,2,7-15L,1,11177,12,118,5,0,9.0,42,PLT_08,0
CUST_1001,60,1,3-7L,2,56022,3,955,6,0,8.0,8,PLT_05,0
CUST_1002,42,2,<3L,2,143966,12,201,7,1,9.0,1,PLT_11,0
CUST_1003,27,3,<3L,3,163972,36,12,18,0,8.5,9,PLT_05,0
CUST_1004,44,3,3-7L,1,62481,24,22,7,2,9.0,3,PLT_05,0
CUST_1005,22,3,3-7L,4,29408,3,446,9,0,8.5,3,PLT_11,0
CUST_1006,38,2,<3L,4,123277,6,178,9,0,8.0,5,PLT_07,0
CUST_1007,41,2,3-7L,2,59142,12,333,5,1,8.5,1,PLT_02,0
CUST_1008,49,3,3-7L,2,44687,24,411,4,0,8.0,19,PLT_14,0
CUST_1009,25,1,3-7L,2,18681,3,106,9,0,7.5,23,PLT_01,0
CUST_1010,39,2,3-7L,2,322226,24,8,8,2,7.5,7,PLT_11,0
CUST_1011,26,1,<3L,5,108089,12,37,1,0,8.0,17,PLT_04,1
CUST_1012,41,3,>15L,4,117830,12,12,7,0,7.5,7,PLT_05,0
CUST_1013,27,3,>15L,1,30024,36,37,5,0,7.5,2,PLT_07,0
CUST_1014,33,1,7-15L,3,63818,24,95,7,0,8.0,7,PLT_01,0
CUST_1015,26,3,<3L,3,56095,24,22,9,1,9.0,12,PLT_09,0
CUST_1016,45,3,7-15L,2,111935,12,32,7,0,8.0,0,PLT_11,0
CUST_1017,48,1,7-15L,2,177686,12,106,4,1,8.0,15,PLT_12,0
CUST_1018,35,2,7-15L,3,19008,12,74,7,1,7.5,20,PLT_12,0
CUST_1019,38,3,<3L,6,25343,12,113,2,2,7.5,29,PLT_10,0
CUST_1020,22,1,7-15L,1,100367,12,100,7,0,8.0,1,PLT_04,0
CUST_1021,34,2,7-15L,1,39877,6,186,8,0,8.5,0,PLT_06,0
CUST_1022,37,1,3-7L,1,114909,6,498,6,1,8.0,1,PLT_11,0
CUST_1023,69,3,7-15L,1,44424,12,20,7,1,8.0,38,PLT_01,1
CUST_1024,24,3,3-7L,1,22048,24,18,3,0,8.5,21,PLT_09,0
CUST_1025,55,3,3-7L,1,14654,36,344,8,0,7.0,27,PLT_04,0
CUST_1026,49,2,<3L,4,88194,12,127,7,0,8.0,10,PLT_05,0
CUST_1027,41,3,7-15L,1,89942,12,261,7,2,8.5,11,PLT_15,1
CUST_1028,59,3,<3L,6,130114,6,43,10,1,8.0,5,PLT_08,1
CUST_1029,42,2,3-7L,1,77831,36,317,6,2,7.0,27,PLT_06,0
CUST_1030,42,3,3-7L,2,10000,12,463,6,0,7.5,26,PLT_15,0
CUST_1031,37,1,3-7L,3,89567,24,181,9,2,8.0,7,PLT_10,0
CUST_1032,52,2,<3L,1,18658,24,20,4,2,7.5,5,PLT_12,0
CUST_1033,51,1,7-15L,6,13437,6,406,5,1,8.5,20,PLT_14,0
CUST_1034,30,1,7-15L,4,12203,12,283,6,0,7.0,0,PLT_03,0
CUST_1035,22,1,<3L,1,11337,36,250,13,1,7.5,29,PLT_10,0
CUST_1036,35,2,<3L,2,74845,3,7,6,0,7.5,8,PLT_08,1
CUST_1037,28,2,<3L,7,33357,12,288,9,1,9.0,8,PLT_06,0
CUST_1038,37,3,>15L,2,17760,36,26,2,2,8.5,16,PLT_12,0
CUST_1039,52,1,3-7L,2,60990,12,45,5,0,8.5,15,PLT_02,0
CUST_1040,32,2,3-7L,5,24717,24,154,8,1,8.0,4,PLT_05,0
CUST_1041,37,2,<3L,4,131249,36,55,4,0,8.5,43,PLT_03,0
CUST_1042,38,3,7-15L,1,191028,24,194,9,1,8.5,64,PLT_04,0
CUST_1043,48,2,>15L,4,50307,6,168,6,0,8.0,11,PLT_09,0
CUST_1044,22,2,7-15L,2,180199,12,20,9,1,9.0,12,PLT_03,0
CUST_1045,30,3,7-15L,5,179956,3,192,4,0,8.5,12,PLT_05,0
CUST_1046,40,2,<3L,2,64067,24,463,5,1,9.0,9,PLT_14,0
CUST_1047,52,1,<3L,1,239608,24,31,3,0,8.5,43,PLT_08,0
CUST_1048,32,1,<3L,1,36412,12,163,9,2,8.5,4,PLT_13,0
CUST_1049,22,3,3-7L,2,12528,12,75,9,1,9.0,1,PLT_09,0
CUST_1050,45,1,<3L,1,17266,3,110,7,0,8.0,39,PLT_07,1
CUST_1051,30,3,3-7L,1,35096,24,60,9,0,8.5,3,PLT_11,1
CUST_1052,23,2,3-7L,1,91806,24,78,16,0,7.5,20,PLT_04,0
CUST_1053,30,3,>15L,3,23769,36,7,11,0,8.5,3,PLT_09,0
CUST_1054,35,3,7-15L,6,34869,24,718,8,1,8.5,48,PLT_15,0
CUST_1055,30,3,7-15L,2,22035,24,176,10,0,8.5,23,PLT_12,0
CUST_1056,22,2,7-15L,1,35513,24,125,7,1,8.5,37,PLT_02,1
CUST_1057,48,3,<3L,1,175284,12,87,11,1,8.0,45,PLT_12,1
CUST_1058,53,2,7-15L,2,79702,12,139,6,0,8.0,1,PLT_02,0
CUST_1059,45,2,3-7L,5,37737,36,86,8,1,7.0,8,PLT_04,0
CUST_1060,24,2,7-15L,4,158955,12,80,5,0,7.5,15,PLT_02,0
CUST_1061,35,3,3-7L,1,61116,12,112,12,0,8.0,24,PLT_03,0
CUST_1062,37,3,>15L,2,66630,3,58,8,0,8.0,4,PLT_15,0
CUST_1063,45,3,3-7L,4,149375,6,35,12,1,7.5,36,PLT_05,0
CUST_1064,46,2,3-7L,3,45519,12,146,7,0,7.5,3,PLT_03,0
CUST_1065,29,2,>15L,2,124616,6,333,7,0,8.0,30,PLT_01,0
CUST_1066,38,3,<3L,2,117705,6,29,9,0,8.5,10,PLT_11,1
CUST_1067,43,1,7-15L,2,53293,12,7,11,2,8.0,10,PLT_03,0
CUST_1068,55,1,7-15L,1,19595,6,51,8,0,7.0,7,PLT_13,0
CUST_1069,46,2,7-15L,5,60485,24,701,16,0,8.5,1,PLT_06,0
CUST_1070,47,1,>15L,3,148717,12,317,13,0,7.5,6,PLT_03,0
CUST_1071,39,1,>15L,3,115360,12,163,6,0,8.0,8,PLT_09,0
CUST_1072,54,1,<3L,2,235202,6,476,5,0,7.5,9,PLT_03,0
CUST_1073,42,1,7-15L,5,40444,12,106,7,1,9.0,20,PLT_11,0
CUST_1074,27,1,7-15L,2,111685,12,736,13,1,7.0,6,PLT_03,0
CUST_1075,54,3,7-15L,2,26768,24,63,9,1,8.5,7,PLT_15,0
CUST_1076,46,2,<3L,2,70352,24,49,9,0,8.0,35,PLT_03,0
CUST_1077,32,2,7-15L,1,144976,6,182,10,1,7.0,20,PLT_05,0
CUST_1078,32,2,>15L,3,123641,12,85,9,2,7.0,0,PLT_07,0
CUST_1079,41,1,>15L,4,65020,6,177,9,1,8.0,25,PLT_05,0
CUST_1080,43,3,3-7L,1,48317,36,65,8,0,8.5,68,PLT_09,1
CUST_1081,40,3,<3L,4,27014,36,173,10,0,7.0,42,PLT_06,1
CUST_1082,41,1,3-7L,3,49980,12,58,4,0,8.5,27,PLT_01,0
CUST_1083,58,2,7-15L,2,20990,12,9,8,1,8.0,14,PLT_09,0
CUST_1084,50,3,7-15L,5,45498,24,437,8,1,7.5,4,PLT_14,0
CUST_1085,40,3,3-7L,3,14115,24,386,4,1,7.0,15,PLT_03,0
CUST_1086,49,2,<3L,2,20849,12,636,4,0,9.0,17,PLT_08,0
CUST_1087,25,2,3-7L,4,118449,36,226,5,2,8.0,4,PLT_14,0
CUST_1088,42,1,3-7L,2,108349,12,206,6,0,7.5,4,PLT_12,0
CUST_1089,59,3,>15L,2,47520,12,147,9,0,8.0,7,PLT_15,0
CUST_1090,35,1,7-15L,3,63058,24,24,6,0,7.5,15,PLT_03,0
CUST_1091,27,3,3-7L,5,70200,12,37,9,0,8.0,5,PLT_08,1
CUST_1092,30,2,3-7L,2,86531,24,61,10,0,7.0,12,PLT_04,1
CUST_1093,24,2,<3L,2,79431,6,397,7,0,9.0,34,PLT_01,0
CUST_1094,28,2,>15L,2,20549,12,34,10,0,8.0,5,PLT_11,0
CUST_1095,33,1,3-7L,4,10000,6,461,8,1,9.0,50,PLT_14,0
CUST_1096,22,1,3-7L,4,26542,12,133,11,0,8.0,9,PLT_06,0
CUST_1097,38,1,3-7L,1,52919,12,226,5,0,8.0,1,PLT_07,0
CUST_1098,48,1,7-15L,1,129074,36,21,7,0,9.0,0,PLT_08,0
CUST_1099,27,3,7-15L,1,72221,12,56,3,0,8.0,6,PLT_06,1
CUST_1100,56,2,7-15L,1,91812,24,572,4,1,8.0,4,PLT_14,0
CUST_1101,44,1,3-7L,5,29216,12,55,8,1,7.0,27,PLT_01,0
CUST_1102,50,3,3-7L,1,56580,24,63,8,1,9.0,20,PLT_05,0
CUST_1103,30,3,<3L,3,63094,12,39,6,1,7.0,32,PLT_09,1
CUST_1104,48,3,7-15L,4,32710,12,24,8,0,8.5,13,PLT_03,0
CUST_1105,24,3,<3L,3,25446,6,47,12,0,8.0,8,PLT_05,0
CUST_1106,48,1,3-7L,1,49944,12,185,9,0,7.0,4,PLT_06,0
CUST_1107,40,2,>15L,3,101619,12,109,10,0,7.0,13,PLT_05,0
CUST_1108,44,3,>15L,2,29028,12,145,3,1,9.0,14,PLT_04,0
CUST_1109,23,2,3-7L,2,50688,36,23,12,1,8.5,7,PLT_02,0
CUST_1110,27,1,3-7L,1,177015,24,291,8,1,8.0,41,PLT_05,1
CUST_1111,45,3,<3L,2,39518,36,275,6,1,8.0,15,PLT_10,0
CUST_1112,26,1,7-15L,3,60224,12,7,8,0,7.5,27,PLT_01,0
CUST_1113,43,1,7-15L,3,55018,36,87,12,1,8.0,14,PLT_01,0
CUST_1114,22,2,<3L,3,51522,24,12,9,1,8.0,5,PLT_08,0
CUST_1115,48,2,3-7L,1,227472,6,282,3,0,8.5,20,PLT_13,0
CUST_1116,23,2,7-15L,5,76466,12,240,4,0,8.0,3,PLT_04,0
CUST_1117,44,1,>15L,3,17049,6,418,6,2,9.0,13,PLT_01,1
CUST_1118,45,3,<3L,2,203360,3,48,8,0,7.0,7,PLT_02,1
CUST_1119,29,1,3-7L,2,74596,6,109,5,0,7.0,2,PLT_05,0
CUST_1120,44,1,<3L,5,44406,3,36,13,0,9.0,7,PLT_07,0
CUST_1121,41,3,<3L,3,176231,24,83,8,3,8.0,5,PLT_13,1
CUST_1122,31,3,>15L,4,32114,12,132,3,0,8.0,1,PLT_12,0
CUST_1123,25,3,7-15L,3,236229,12,9,14,0,8.5,26,PLT_05,0
CUST_1124,22,3,7-15L,5,64514,24,225,7,0,8.0,10,PLT_11,0
CUST_1125,42,2,<3L,2,133846,24,141,7,0,7.0,6,PLT_10,1
CUST_1126,22,2,7-15L,7,696624,36,317,15,1,8.0,10,PLT_15,0
CUST_1127,39,1,3-7L,4,69152,12,57,7,0,7.5,21,PLT_06,0
CUST_1128,34,2,3-7L,1,55411,12,420,5,0,7.5,0,PLT_07,0
CUST_1129,46,2,3-7L,1,25498,12,1000,7,2,7.5,11,PLT_03,1
CUST_1130,34,1,<3L,2,54368,6,453,8,1,8.0,9,PLT_11,0
CUST_1131,34,3,7-15L,2,26135,6,270,11,0,7.0,33,PLT_10,1
CUST_1132,46,2,3-7L,3,51556,12,301,9,0,8.5,12,PLT_05,1
CUST_1133,42,1,<3L,3,606674,36,153,9,0,8.0,2,PLT_08,0
CUST_1134,41,1,<3L,2,65885,3,37,8,0,7.5,7,PLT_13,0
CUST_1135,43,2,<3L,3,38447,6,203,6,1,8.0,14,PLT_11,1
CUST_1136,22,1,<3L,3,50626,6,224,14,0,8.5,0,PLT_06,0
CUST_1137,47,3,3-7L,2,43066,24,760,10,0,8.0,32,PLT_02,0
CUST_1138,45,2,7-15L,4,138513,12,140,7,1,7.5,1,PLT_09,0
CUST_1139,25,2,<3L,2,55704,12,56,7,0,7.5,0,PLT_02,0
CUST_1140,35,2,<3L,6,216882,6,207,7,0,8.5,0,PLT_06,0
CUST_1141,37,3,3-7L,8,46495,12,698,13,0,7.5,17,PLT_11,0
CUST_1142,36,2,7-15L,2,48958,6,35,10,0,7.0,9,PLT_02,0
CUST_1143,42,2,3-7L,5,29218,12,71,3,0,8.0,1,PLT_10,0
CUST_1144,55,2,3-7L,2,44059,3,140,13,0,7.5,29,PLT_07,0
CUST_1145,50,1,3-7L,5,14960,24,33,7,1,9.0,3,PLT_01,0
CUST_1146,22,3,3-7L,3,10896,12,7,14,1,8.5,5,PLT_04,0
CUST_1147,45,3,<3L,2,98689,24,73,5,0,8.0,2,PLT_12,1
CUST_1148,53,2,7-15L,3,14818,12,360,6,1,8.5,39,PLT_08,0
CUST_1149,42,3,7-15L,1,82848,12,7,13,1,8.0,21,PLT_09,0
CUST_1150,51,3,3-7L,3,40118,3,100,6,0,8.5,19,PLT_10,0
CUST_1151,62,3,7-15L,1,126959,12,258,5,0,8.0,0,PLT_03,1
CUST_1152,50,3,7-15L,1,15082,12,551,9,0,7.0,11,PLT_09,0
CUST_1153,40,2,<3L,2,96625,12,761,9,0,9.0,12,PLT_12,0
CUST_1154,50,2,3-7L,2,78063,24,98,9,0,8.5,7,PLT_14,1
CUST_1155,39,2,<3L,1,80018,24,540,8,0,9.0,5,PLT_08,0
CUST_1156,38,3,<3L,1,147136,24,7,7,1,8.5,28,PLT_04,0
CUST_1157,33,1,7-15L,3,63337,6,246,9,0,8.0,0,PLT_01,0
CUST_1158,56,3,>15L,3,10000,12,185,6,0,7.5,14,PLT_10,0
CUST_1159,28,3,>15L,1,85758,3,51,6,0,7.5,7,PLT_05,0
CUST_1160,56,1,7-15L,3,77322,12,127,5,1,7.5,16,PLT_11,0
CUST_1161,43,3,<3L,5,49232,12,24,7,1,7.5,3,PLT_07,1
CUST_1162,22,1,<3L,4,30533,6,369,7,0,8.0,4,PLT_05,0
CUST_1163,42,2,7-15L,1,44858,24,79,10,1,8.0,13,PLT_11,1
CUST_1164,22,3,3-7L,1,192229,12,177,7,0,8.0,58,PLT_05,1
CUST_1165,45,1,7-15L,3,28683,12,31,8,0,8.0,55,PLT_05,0
CUST_1166,48,3,7-15L,3,14878,3,41,9,0,8.0,4,PLT_03,0
CUST_1167,30,3,7-15L,2,18497,12,868,5,0,8.0,1,PLT_06,0
CUST_1168,39,2,7-15L,7,58207,36,251,13,0,9.0,13,PLT_11,0
CUST_1169,61,1,<3L,1,227904,12,588,10,0,8.0,8,PLT_04,0
CUST_1170,31,1,7-15L,4,349367,36,63,12,2,7.0,21,PLT_10,0
CUST_1171,25,2,>15L,2,100728,6,32,4,1,8.0,11,PLT_02,0
CUST_1172,55,3,3-7L,3,27309,12,125,9,1,8.5,10,PLT_04,0
CUST_1173,61,2,7-15L,1,29730,24,122,8,0,8.0,15,PLT_06,0
CUST_1174,38,1,3-7L,6,120652,12,34,7,0,9.0,2,PLT_13,0
CUST_1175,50,2,>15L,5,173738,3,237,6,0,7.0,16,PLT_06,0
CUST_1176,54,2,<3L,2,35825,12,80,9,0,7.5,10,PLT_14,0
CUST_1177,29,3,3-7L,4,187130,12,37,5,0,7.5,25,PLT_11,0
CUST_1178,32,1,<3L,1,49828,24,72,8,0,8.5,2,PLT_09,0
CUST_1179,52,3,7-15L,3,106024,24,149,9,3,8.0,5,PLT_08,0
CUST_1180,58,2,<3L,2,149697,24,233,6,3,7.5,45,PLT_05,0
CUST_1181,44,3,<3L,4,18298,12,118,12,0,7.5,12,PLT_10,0
CUST_1182,27,2,3-7L,2,85918,6,134,10,0,8.0,39,PLT_03,0
CUST_1183,61,2,>15L,3,187758,12,26,5,1,9.0,17,PLT_04,0
CUST_1184,31,3,<3L,6,38233,24,443,9,0,8.0,39,PLT_14,1
CUST_1185,33,1,<3L,2,25712,36,475,8,0,7.5,5,PLT_05,1
CUST_1186,42,3,7-15L,3,88949,3,207,6,0,8.0,1,PLT_15,0
CUST_1187,56,2,3-7L,2,66619,12,7,6,1,8.0,24,PLT_01,0
CUST_1188,48,1,>15L,5,46081,12,138,7,0,8.0,24,PLT_13,0
CUST_1189,42,2,<3L,3,59768,6,178,8,1,8.0,14,PLT_12,1
CUST_1190,43,3,7-15L,3,15736,12,941,4,1,8.0,12,PLT_09,0
CUST_1191,38,1,<3L,4,82750,12,996,9,1,9.0,36,PLT_13,0
CUST_1192,44,2,<3L,3,214074,3,350,8,0,7.5,2,PLT_04,1
CUST_1193,22,2,7-15L,8,33801,24,11,8,0,8.5,14,PLT_08,0
CUST_1194,34,2,3-7L,4,30861,24,551,8,1,9.0,0,PLT_05,0
CUST_1195,40,1,7-15L,1,68737,36,170,12,0,8.0,2,PLT_15,0
CUST_1196,24,3,3-7L,3,583442,6,290,9,1,7.5,8,PLT_11,0
CUST_1197,42,3,3-7L,1,144337,12,94,7,0,8.5,25,PLT_05,0
CUST_1198,35,3,3-7L,2,55528,12,69,5,1,8.5,19,PLT_14,0
CUST_1199,59,3,>15L,2,61801,12,111,5,0,7.5,54,PLT_12,0
CUST_1200,56,1,3-7L,1,156228,12,28,4,1,8.0,0,PLT_02,0
CUST_1201,32,3,3-7L,3,28926,24,79,8,0,8.0,7,PLT_08,1
CUST_1202,36,1,3-7L,3,97674,3,350,13,1,7.5,2,PLT_12,0
CUST_1203,37,1,3-7L,3,24490,36,7,6,1,8.5,0,PLT_13,0
CUST_1204,32,2,3-7L,1,125483,24,29,11,1,8.0,4,PLT_11,0
CUST_1205,40,2,>15L,3,47327,24,24,11,0,8.5,4,PLT_10,0
CUST_1206,28,3,3-7L,5,70301,24,92,11,1,8.0,8,PLT_15,0
CUST_1207,24,2,>15L,2,44931,12,1000,3,0,8.0,2,PLT_07,0
CUST_1208,45,2,<3L,1,104709,24,34,8,1,8.0,10,PLT_14,1
CUST_1209,45,1,7-15L,2,52065,12,28,6,0,7.5,37,PLT_12,1
CUST_1210,28,3,>15L,3,336508,24,443,9,0,8.5,20,PLT_02,0
CUST_1211,48,2,<3L,5,186296,6,384,7,1,8.0,27,PLT_11,0
CUST_1212,30,2,>15L,1,21090,6,7,10,1,8.5,24,PLT_06,0
CUST_1213,41,1,3-7L,1,69784,12,250,6,1,8.5,7,PLT_09,0
CUST_1214,47,3,>15L,2,107809,12,191,14,0,8.0,18,PLT_08,0
CUST_1215,37,2,7-15L,4,41500,12,262,6,0,7.5,21,PLT_10,0
CUST_1216,43,1,3-7L,1,157941,12,122,7,0,9.0,3,PLT_12,0
CUST_1217,31,1,<3L,5,143734,24,855,13,0,8.0,29,PLT_03,0
CUST_1218,35,2,3-7L,2,56002,12,8,11,0,9.0,9,PLT_07,0
CUST_1219,35,2,<3L,1,131264,12,48,6,1,8.0,0,PLT_04,1
CUST_1220,29,1,<3L,2,10000,6,90,12,1,7.5,15,PLT_11,1
CUST_1221,35,3,<3L,5,177383,12,107,8,1,8.5,16,PLT_04,0
CUST_1222,22,1,3-7L,1,121686,12,457,12,1,8.5,12,PLT_07,0
CUST_1223,32,2,7-15L,4,25080,24,147,8,1,8.5,3,PLT_11,0
CUST_1224,34,3,<3L,3,73240,6,8,12,0,7.0,9,PLT_15,1
CUST_1225,34,2,<3L,1,11836,6,94,12,1,8.5,7,PLT_13,0
CUST_1226,35,2,7-15L,2,32508,12,96,8,0,8.0,55,PLT_07,0
CUST_1227,37,2,<3L,4,143847,12,605,12,0,8.0,26,PLT_12,0
CUST_1228,43,1,<3L,4,59262,12,164,6,0,9.0,21,PLT_11,0
CUST_1229,48,3,<3L,1,56694,24,181,3,0,8.0,2,PLT_01,0
CUST_1230,30,2,>15L,3,62080,12,224,6,1,7.5,6,PLT_15,1
CUST_1231,23,3,7-15L,5,56548,12,264,9,1,8.0,7,PLT_11,0
CUST_1232,25,1,3-7L,1,131925,12,181,7,0,8.0,10,PLT_01,0
CUST_1233,32,1,7-15L,3,36490,6,48,7,1,8.5,0,PLT_06,0
CUST_1234,33,1,3-7L,2,83740,24,372,8,0,7.5,13,PLT_02,0
CUST_1235,28,2,7-15L,2,23963,12,237,12,0,8.5,6,PLT_03,0
CUST_1236,22,2,7-15L,1,108323,12,243,5,2,8.5,12,PLT_02,1
CUST_1237,32,3,7-15L,2,46300,24,1000,7,0,7.5,0,PLT_02,0
CUST_1238,40,2,3-7L,3,57942,6,291,9,0,7.0,5,PLT_08,0
CUST_1239,45,3,<3L,5,44813,24,318,6,0,8.0,21,PLT_08,0
CUST_1240,31,1,3-7L,5,49586,12,544,6,1,8.5,10,PLT_13,0
CUST_1241,33,3,>15L,2,26801,12,29,5,0,8.0,23,PLT_06,1
CUST_1242,26,3,3-7L,3,77917,24,123,6,1,8.5,18,PLT_03,0
CUST_1243,37,3,7-15L,1,93314,24,156,9,1,8.0,28,PLT_05,0
CUST_1244,27,3,>15L,4,20650,12,71,13,1,8.0,0,PLT_14,0
CUST_1245,44,3,<3L,2,37155,24,329,7,0,7.0,4,PLT_07,1
CUST_1246,22,2,7-15L,6,61329,12,258,4,0,7.0,11,PLT_05,0
CUST_1247,33,1,7-15L,2,37089,12,229,9,1,8.5,42,PLT_07,1
CUST_1248,41,1,>15L,4,50098,3,1000,9,0,8.5,17,PLT_10,0
CUST_1249,40,3,>15L,4,218137,3,54,6,1,8.0,9,PLT_07,0
CUST_1250,70,2,7-15L,2,26515,24,239,6,1,8.0,2,PLT_04,0
CUST_1251,42,3,<3L,4,10000,3,144,8,0,8.0,10,PLT_10,0
CUST_1252,25,2,7-15L,1,37086,6,67,7,0,7.5,8,PLT_14,1
CUST_1253,36,1,<3L,1,46049,24,31,13,0,8.0,22,PLT_14,0
CUST_1254,22,1,7-15L,3,40457,3,407,8,1,8.0,7,PLT_10,0
CUST_1255,37,2,>15L,4,74239,6,162,4,0,8.0,5,PLT_06,0
CUST_1256,28,2,3-7L,2,26305,12,313,13,0,8.0,1,PLT_09,0
CUST_1257,48,1,7-15L,2,23383,12,141,8,0,8.5,0,PLT_04,0
CUST_1258,31,2,3-7L,4,34905,24,44,9,2,8.0,8,PLT_10,0
CUST_1259,36,1,3-7L,2,35486,12,74,7,1,8.0,6,PLT_12,0
CUST_1260,30,2,3-7L,1,326659,12,86,7,1,8.0,12,PLT_01,0
CUST_1261,58,1,7-15L,3,207307,24,649,5,0,8.5,18,PLT_15,0
CUST_1262,34,3,>15L,1,15746,12,7,3,2,8.0,0,PLT_08,0
CUST_1263,59,2,>15L,1,12786,12,764,8,1,7.5,10,PLT_04,0
CUST_1264,47,2,<3L,3,55904,24,708,9,0,9.0,29,PLT_08,0
CUST_1265,43,1,>15L,3,276309,12,1000,8,0,8.0,9,PLT_11,0
CUST_1266,42,1,7-15L,2,102014,12,116,11,0,7.5,11,PLT_09,0
CUST_1267,42,2,3-7L,1,58319,3,597,12,2,8.0,10,PLT_12,0
CUST_1268,22,2,<3L,4,41570,12,90,6,1,8.5,7,PLT_13,0
CUST_1269,34,2,3-7L,1,141737,3,7,7,0,8.0,1,PLT_12,0
CUST_1270,48,1,>15L,3,69036,12,45,9,0,8.0,2,PLT_08,0
CUST_1271,37,2,7-15L,1,239284,24,523,10,0,7.5,2,PLT_15,0
CUST_1272,22,3,7-15L,3,15519,12,7,8,0,8.0,23,PLT_01,1
CUST_1273,37,3,3-7L,4,84028,6,142,10,1,7.5,4,PLT_13,0
CUST_1274,58,1,7-15L,2,38153,24,14,8,0,8.0,44,PLT_14,1
CUST_1275,52,2,<3L,2,83401,6,60,5,1,8.0,24,PLT_12,0
CUST_1276,37,1,3-7L,1,73180,24,16,9,0,8.0,17,PLT_15,0
CUST_1277,49,1,7-15L,3,90015,12,353,13,0,8.0,19,PLT_12,0
CUST_1278,33,3,<3L,2,130883,6,160,14,0,8.0,0,PLT_09,1
CUST_1279,22,1,7-15L,3,182013,36,418,9,1,8.0,12,PLT_05,1
CUST_1280,26,2,<3L,2,285323,6,209,4,1,7.5,42,PLT_08,1
CUST_1281,56,2,7-15L,6,60635,36,637,10,0,7.5,0,PLT_13,0
CUST_1282,34,3,3-7L,3,38797,3,128,4,0,7.5,5,PLT_12,0
CUST_1283,35,2,3-7L,1,22456,6,183,9,1,8.5,0,PLT_06,1
CUST_1284,34,1,<3L,2,84787,6,154,4,0,8.5,12,PLT_07,0
CUST_1285,60,2,<3L,3,116766,3,119,9,1,8.5,1,PLT_03,0
CUST_1286,57,2,>15L,5,20358,24,336,3,0,8.0,9,PLT_09,0
CUST_1287,64,1,3-7L,4,149601,12,186,11,0,8.0,19,PLT_09,0
CUST_1288,36,2,7-15L,1,55211,24,290,7,2,8.5,2,PLT_10,0
CUST_1289,41,1,>15L,1,21924,6,277,4,0,8.0,21,PLT_13,0
CUST_1290,22,1,<3L,7,30374,12,38,8,0,7.0,0,PLT_13,0
CUST_1291,55,2,3-7L,4,28152,12,189,6,1,9.0,2,PLT_02,0
CUST_1292,23,1,7-15L,1,28556,12,40,5,0,7.0,4,PLT_04,0
CUST_1293,40,2,>15L,1,94458,12,157,6,1,8.0,23,PLT_04,0
CUST_1294,24,2,>15L,5,119498,12,203,5,0,8.0,28,PLT_01,0
CUST_1295,30,3,3-7L,7,233121,6,1000,8,2,8.5,3,PLT_04,0
CUST_1296,27,1,7-15L,2,34249,24,7,11,0,9.0,1,PLT_03,0
CUST_1297,30,1,<3L,4,78776,24,17,9,0,9.0,28,PLT_11,0
CUST_1298,31,1,>15L,2,35681,12,14,5,0,8.0,15,PLT_11,0
CUST_1299,31,2,>15L,1,60845,6,91,9,2,8.0,2,PLT_02,0
CUST_1300,48,3,<3L,5,18319,6,310,9,0,7.0,12,PLT_06,1
CUST_1301,24,1,3-7L,6,24378,12,334,9,0,8.0,30,PLT_15,0
CUST_1302,40,3,<3L,1,113828,6,240,9,0,8.5,1,PLT_03,1
