user_id,age,city_tier,income_bracket,device_type,referral_source,platform_id,registration_date,converted,max_stage_reached,max_stage_name,funnel_attempts,income_num,device_mobile,device_desktop,referral_paid,referral_partner,max_stage_idx,total_events,funnel_attempts_feat,has_reentry,session_hour_mean,session_hour_std,evening_session_ratio,weekday_ratio,time_on_landing,time_on_fd_view,time_on_details,time_on_kyc,total_time_in_funnel,avg_scroll_depth,details_max_scroll,kyc_attempts,kyc_avg_time,n_devices_used,device_switched,avg_stage_gap_sec,fastest_transition_sec,n_fds_booked,avg_fd_amount,total_fd_amount,avg_tenor,avg_rate,n_banks,income_midpoint,amount_to_income_ratio,mobile_kyc_friction,high_income_engagement,tier3_mobile,reentry_details_time,evening_details_depth,segment,segment_name
U01415,42,2,3-7L,mobile,google_ads,PLT_01,2024-06-19,0,1,fd_view,1,2,1,0,1,0,1,2,1,0,0.0,0.0,0.0,1.0,21.0,28.0,0.0,0.0,49,59.3,0.0,0,0.0,1,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,0.0,0,🟡 Hesitant Comparers
U01416,31,3,<3L,mobile,direct,PLT_03,2025-05-31,0,0,landing,1,1,1,0,0,0,0,1,1,0,3.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,63,30.0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,1,0.0,0.0,0,🟡 Hesitant Comparers
U01417,22,1,>15L,desktop,organic,PLT_12,2025-03-19,0,3,kyc,1,4,0,1,0,0,3,4,1,0,1.0,0.0,0.0,1.0,7.0,31.0,104.0,38.0,180,41.900000000000006,72.2,1,38.0,1,0,16.333333333333332,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,0.0,0,180,0,0.0,0.0,2,🔵 Exploring Newcomers
U01418,41,1,7-15L,mobile,google_ads,PLT_11,2025-05-30,0,1,fd_view,1,3,1,0,1,0,1,2,1,0,6.0,0.0,0.0,1.0,41.0,4.0,0.0,0.0,45,58.9,0.0,0,0.0,1,0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,45,0,0.0,0.0,0,🟡 Hesitant Comparers
U01419,22,2,3-7L,mobile,organic,PLT_07,2024-08-18,1,4,deposit,1,2,1,0,0,0,4,5,1,0,3.0,0.0,0.0,0.0,30.0,37.0,147.0,95.0,331,48.4,59.2,1,95.0,1,0,14.5,12.0,4.0,72889.75,291559.0,12.0,7.36,3.0,500000,0.1457795,1,0,0,0.0,0.0,2,🔵 Exploring Newcomers
U01420,37,3,3-7L,mobile,google_ads,PLT_14,2025-03-06,0,3,kyc,1,2,1,0,1,0,3,4,1,0,5.0,0.0,0.0,1.0,25.0,37.0,42.0,51.0,155,50.425,58.5,1,51.0,1,0,21.333333333333332,10.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,1,0,1,0.0,0.0,2,🔵 Exploring Newcomers
U01421,22,2,<3L,desktop,google_ads,PLT_15,2025-05-23,0,2,details,1,1,0,1,1,0,2,3,1,0,0.0,0.0,0.0,1.0,18.0,60.0,169.0,0.0,247,59.20000000000001,67.9,0,0.0,1,0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,0.0,0.0,2,🔵 Exploring Newcomers
U01422,61,2,>15L,desktop,direct,PLT_04,2025-05-18,0,2,details,2,4,0,1,0,0,2,5,2,1,3.0,0.0,0.0,1.0,14.5,67.0,55.0,0.0,218,49.739999999999995,84.2,0,0.0,2,1,86408.75,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,0.0,0,218,0,55.0,0.0,3,🔴 Dormant Drop-offs
U01423,48,1,<3L,mobile,partner_referral,PLT_07,2025-04-04,0,1,fd_view,1,1,1,0,0,1,1,2,1,0,1.0,0.0,0.0,1.0,36.0,4.0,0.0,0.0,40,55.45,0.0,0,0.0,1,0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,0.0,0.0,0,🟡 Hesitant Comparers
U01424,39,1,7-15L,mobile,partner_referral,PLT_12,2024-06-28,0,2,details,1,3,1,0,0,1,2,3,1,0,20.0,0.0,1.0,1.0,11.0,38.0,109.0,0.0,158,46.199999999999996,40.0,0,0.0,1,0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,158,0,0.0,40.0,0,🟡 Hesitant Comparers
U01425,53,3,<3L,tablet,partner_referral,PLT_11,2025-01-11,0,3,kyc,1,1,0,0,0,1,3,4,1,0,4.0,0.0,0.0,1.0,5.0,7.0,5.0,121.0,138,42.95,60.1,1,121.0,1,0,21.333333333333332,12.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,0.0,0.0,2,🔵 Exploring Newcomers
U01426,27,3,7-15L,mobile,organic,PLT_13,2024-10-02,0,1,fd_view,2,3,1,0,0,0,1,3,2,1,20.0,0.0,1.0,0.6666666666666666,41.5,3.0,0.0,0.0,86,44.56666666666666,0.0,0,0.0,1,0,172805.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,86,1,0.0,0.0,0,🟡 Hesitant Comparers
U01427,44,1,7-15L,desktop,google_ads,PLT_14,2025-04-08,0,0,landing,1,3,0,1,1,0,0,1,1,0,19.0,0.0,1.0,1.0,58.0,0.0,0.0,0.0,58,31.8,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,58,0,0.0,0.0,3,🔴 Dormant Drop-offs
U01428,40,3,7-15L,desktop,direct,PLT_05,2025-05-27,0,3,kyc,1,3,0,1,0,0,3,4,1,0,5.0,0.0,0.0,0.0,80.0,3.0,55.0,159.0,297,43.175,29.6,1,159.0,1,0,22.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,297,0,0.0,0.0,2,🔵 Exploring Newcomers
U01429,41,2,7-15L,desktop,social_media,PLT_06,2024-06-01,0,2,details,2,3,0,1,1,0,2,4,2,1,19.75,0.49999999999999967,1.0,1.0,12.0,7.0,71.0,0.0,102,51.475,73.0,0,0.0,1,0,58809.333333333336,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,102,0,71.0,73.0,3,🔴 Dormant Drop-offs
U01430,53,3,>15L,mobile,direct,PLT_14,2025-05-30,0,2,details,1,4,1,0,0,0,2,3,1,0,6.0,0.0,0.0,1.0,15.0,13.0,27.0,0.0,55,47.300000000000004,66.7,0,0.0,1,0,19.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,0.0,0,55,1,0.0,0.0,0,🟡 Hesitant Comparers
U01431,46,2,<3L,desktop,social_media,PLT_07,2024-06-13,0,0,landing,1,1,0,1,1,0,0,1,1,0,18.0,0.0,1.0,1.0,16.0,0.0,0.0,0.0,16,48.1,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,0.0,0.0,3,🔴 Dormant Drop-offs
U01432,41,2,3-7L,desktop,organic,PLT_15,2025-04-07,0,2,details,1,2,0,1,0,0,2,3,1,0,19.0,0.0,1.0,1.0,42.0,6.0,279.0,0.0,327,44.63333333333333,18.5,0,0.0,1,0,21.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,18.5,2,🔵 Exploring Newcomers
U01433,22,2,<3L,desktop,google_ads,PLT_13,2025-05-31,0,3,kyc,1,1,0,1,1,0,3,4,1,0,20.0,0.0,1.0,1.0,15.0,45.0,64.0,95.0,219,69.325,87.6,1,95.0,1,0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,0.0,87.6,2,🔵 Exploring Newcomers
U01434,26,2,>15L,mobile,organic,PLT_10,2025-01-12,0,3,kyc,1,4,1,0,0,0,3,4,1,0,4.0,0.0,0.0,1.0,49.0,6.0,47.0,12.0,114,61.2,59.2,1,12.0,1,0,28.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,0.0,1,114,0,0.0,0.0,2,🔵 Exploring Newcomers
U01435,36,1,3-7L,mobile,google_ads,PLT_12,2024-06-01,0,3,kyc,2,2,1,0,1,0,3,7,2,1,2.0,0.0,0.0,0.5714285714285714,20.0,17.0,136.0,230.0,576,47.028571428571425,77.2,1,230.0,1,0,43206.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,1,0,0,136.0,0.0,1,🟢 High-Value Converters
U01436,39,1,7-15L,mobile,organic,PLT_07,2024-06-01,0,3,kyc,2,3,1,0,0,0,3,5,2,1,19.0,0.0,1.0,1.0,41.5,33.0,86.0,19.0,221,56.339999999999996,38.5,1,19.0,1,0,21615.25,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,1,221,0,86.0,38.5,2,🔵 Exploring Newcomers
U01437,24,2,7-15L,mobile,google_ads,PLT_07,2025-05-11,0,2,details,1,3,1,0,1,0,2,3,1,0,6.0,0.0,0.0,1.0,5.0,52.0,42.0,0.0,99,36.46666666666667,65.5,0,0.0,1,0,17.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,99,0,0.0,0.0,0,🟡 Hesitant Comparers
U01438,66,3,<3L,desktop,social_media,PLT_07,2025-05-09,0,1,fd_view,1,1,0,1,1,0,1,2,1,0,20.0,0.0,1.0,1.0,21.0,16.0,0.0,0.0,37,64.65,0.0,0,0.0,1,0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,0.0,0.0,3,🔴 Dormant Drop-offs
U01439,56,1,<3L,mobile,direct,PLT_11,2025-02-21,1,4,deposit,1,1,1,0,0,0,4,5,1,0,3.2,0.4472135954999579,0.0,1.0,31.0,43.0,3.0,13.0,106,50.04,56.5,1,13.0,1,0,15.25,9.0,2.0,89163.5,178327.0,12.0,6.755,2.0,150000,0.5944233333333333,1,0,0,0.0,0.0,2,🔵 Exploring Newcomers
U01440,45,2,3-7L,mobile,social_media,PLT_13,2025-01-31,0,1,fd_view,1,2,1,0,1,0,1,2,1,0,5.0,0.0,0.0,0.0,6.0,81.0,0.0,0.0,87,70.0,0.0,0,0.0,1,0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,0.0,0,🟡 Hesitant Comparers
U01441,38,3,3-7L,mobile,direct,PLT_13,2024-12-22,0,1,fd_view,1,2,1,0,0,0,1,2,1,0,0.0,0.0,0.0,0.0,41.0,15.0,0.0,0.0,56,63.15,0.0,0,0.0,1,0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,1,0.0,0.0,0,🟡 Hesitant Comparers
U01442,35,1,<3L,desktop,organic,PLT_07,2025-05-09,1,4,deposit,2,1,0,1,0,0,4,7,2,1,19.714285714285715,0.4879500364742659,1.0,0.0,5.0,16.5,199.0,137.0,459,46.542857142857144,52.8,1,137.0,1,0,13800.833333333334,5.0,1.0,64839.0,64839.0,36.0,8.31,1.0,150000,0.43226,0,0,0,199.0,52.8,1,🟢 High-Value Converters
U01443,26,2,<3L,tablet,organic,PLT_03,2024-06-01,0,3,kyc,2,1,0,0,0,0,3,7,2,1,4.0,0.0,0.0,0.42857142857142855,17.0,16.0,121.0,49.0,357,73.22857142857143,66.1,1,49.0,2,1,43209.333333333336,12.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,121.0,0.0,1,🟢 High-Value Converters
U01444,38,2,>15L,mobile,social_media,PLT_15,2025-01-30,0,3,kyc,3,4,1,0,1,0,3,7,3,1,6.571428571428571,0.9759000729485333,0.0,0.5714285714285714,24.0,31.5,30.0,93.0,258,61.471428571428575,89.5,1,93.0,2,1,116401.83333333333,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,0.0,1,258,0,30.0,0.0,1,🟢 High-Value Converters
U01445,41,3,>15L,mobile,google_ads,PLT_12,2024-10-19,0,3,kyc,2,4,1,0,1,0,3,6,2,1,7.0,1.5491933384829668,0.0,1.0,22.0,29.0,63.0,26.0,191,57.75,73.5,1,26.0,1,0,32404.8,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,0.0,1,191,1,63.0,0.0,2,🔵 Exploring Newcomers
U01446,23,1,3-7L,mobile,google_ads,PLT_03,2025-02-28,1,4,deposit,2,2,1,0,1,0,4,6,2,1,18.333333333333332,0.5163977794943223,1.0,0.8333333333333334,25.5,12.0,290.0,30.0,420,55.333333333333336,73.1,1,30.0,1,0,33852.8,12.0,1.0,70889.0,70889.0,12.0,7.54,1.0,500000,0.141778,1,0,0,290.0,73.1,1,🟢 High-Value Converters
U01447,42,2,3-7L,desktop,google_ads,PLT_07,2025-03-29,0,1,fd_view,1,2,0,1,1,0,1,2,1,0,19.0,0.0,1.0,1.0,5.0,25.0,0.0,0.0,30,36.35,0.0,0,0.0,1,0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,0.0,3,🔴 Dormant Drop-offs
U01448,36,3,<3L,desktop,google_ads,PLT_14,2024-06-01,0,3,kyc,2,1,0,1,1,0,3,7,2,1,10.428571428571429,11.759494644146674,0.0,0.42857142857142855,24.5,19.5,267.5,140.0,763,64.22857142857143,87.2,1,140.0,1,0,44406.833333333336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,267.5,0.0,1,🟢 High-Value Converters
U01449,22,3,7-15L,tablet,partner_referral,PLT_02,2025-02-17,0,1,fd_view,1,3,0,0,0,1,1,2,1,0,5.0,0.0,0.0,1.0,5.0,15.0,0.0,0.0,20,52.650000000000006,0.0,0,0.0,1,0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,20,0,0.0,0.0,3,🔴 Dormant Drop-offs
U01450,27,2,7-15L,mobile,google_ads,PLT_14,2024-10-03,0,2,details,1,3,1,0,1,0,2,3,1,0,19.0,0.0,1.0,1.0,6.0,13.0,39.0,0.0,58,47.5,37.7,0,0.0,1,0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,58,0,0.0,37.7,0,🟡 Hesitant Comparers
U01451,33,2,<3L,tablet,partner_referral,PLT_02,2024-06-01,0,2,details,2,1,0,0,0,1,2,6,2,1,17.5,0.5477225575051664,0.5,1.0,7.0,47.0,47.0,0.0,202,48.599999999999994,60.1,0,0.0,1,0,35288.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,47.0,30.05,3,🔴 Dormant Drop-offs
U01452,60,2,<3L,mobile,social_media,PLT_03,2025-01-17,0,0,landing,1,1,1,0,1,0,0,1,1,0,1.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,24,46.0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,0.0,0.0,0,🟡 Hesitant Comparers
U01453,44,3,7-15L,desktop,google_ads,PLT_14,2025-02-26,1,4,deposit,1,3,0,1,1,0,4,5,1,0,6.0,0.0,0.0,1.0,6.0,23.0,35.0,617.0,919,49.22,64.5,1,617.0,1,0,11.75,2.0,3.0,147029.33333333334,441088.0,20.0,7.406666666666666,3.0,1100000,0.1336630303030303,0,919,0,0.0,0.0,2,🔵 Exploring Newcomers
U01454,22,2,7-15L,mobile,google_ads,PLT_04,2025-05-31,0,3,kyc,1,3,1,0,1,0,3,4,1,0,17.0,0.0,0.0,1.0,11.0,25.0,88.0,209.0,333,37.925,72.7,1,209.0,1,0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,1,333,0,0.0,0.0,2,🔵 Exploring Newcomers
U01455,43,1,<3L,desktop,organic,PLT_06,2025-05-28,0,3,kyc,1,1,0,1,0,0,3,4,1,0,0.0,0.0,0.0,1.0,44.0,78.0,41.0,148.0,311,52.225,51.4,1,148.0,1,0,21.333333333333332,10.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,0.0,0.0,2,🔵 Exploring Newcomers
U01456,22,3,7-15L,mobile,google_ads,PLT_13,2025-05-06,1,4,deposit,2,3,1,0,1,0,4,8,2,1,5.375,0.5175491695067655,0.0,0.375,8.5,12.5,49.0,3.0,163,46.075,65.1,1,3.0,1,0,25204.14285714286,11.0,1.0,201771.0,201771.0,12.0,8.35,1.0,1100000,0.18342818181818182,1,163,1,49.0,0.0,1,🟢 High-Value Converters
U01457,50,2,3-7L,desktop,social_media,PLT_08,2025-05-08,1,4,deposit,1,2,0,1,1,0,4,5,1,0,2.0,0.0,0.0,1.0,5.0,3.0,50.0,43.0,223,55.04,27.6,1,43.0,1,0,21.0,12.0,3.0,83607.0,250821.0,16.0,7.68,3.0,500000,0.167214,0,0,0,0.0,0.0,2,🔵 Exploring Newcomers
U01458,32,2,3-7L,desktop,social_media,PLT_10,2025-04-27,1,4,deposit,2,2,0,1,1,0,4,8,2,1,6.0,0.0,0.0,0.625,17.0,22.5,65.5,107.0,320,54.6,82.1,1,107.0,1,0,43206.5,4.0,3.0,89427.33333333333,268282.0,24.0,7.146666666666667,3.0,500000,0.17885466666666666,0,0,0,65.5,0.0,1,🟢 High-Value Converters
U01459,36,1,7-15L,mobile,social_media,PLT_10,2025-04-19,1,4,deposit,1,3,1,0,1,0,4,5,1,0,19.0,0.0,1.0,0.0,22.0,9.0,94.0,180.0,318,60.2,47.1,1,180.0,1,0,16.0,9.0,2.0,196707.0,393414.0,18.0,7.9,2.0,1100000,0.17882454545454546,1,318,0,0.0,47.1,2,🔵 Exploring Newcomers
U01460,53,2,7-15L,mobile,google_ads,PLT_07,2025-04-09,0,2,details,1,3,1,0,1,0,2,3,1,0,0.0,0.0,0.0,0.0,18.0,90.0,3.0,0.0,111,50.93333333333334,72.2,0,0.0,1,0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,111,0,0.0,0.0,0,🟡 Hesitant Comparers
U01461,22,2,3-7L,desktop,partner_referral,PLT_04,2025-03-28,0,1,fd_view,1,2,0,1,0,1,1,2,1,0,22.0,0.0,0.0,1.0,40.0,5.0,0.0,0.0,45,62.0,0.0,0,0.0,1,0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,0.0,3,🔴 Dormant Drop-offs
U01462,22,2,>15L,mobile,partner_referral,PLT_02,2025-05-20,0,2,details,2,4,1,0,0,1,2,5,2,1,6.8,1.0954451150103324,0.0,0.6,23.0,53.5,32.0,0.0,185,50.74,74.7,0,0.0,1,0,88203.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,0.0,0,185,0,32.0,0.0,0,🟡 Hesitant Comparers
U01463,30,1,3-7L,mobile,google_ads,PLT_02,2025-05-27,0,3,kyc,1,2,1,0,1,0,3,4,1,0,6.0,0.0,0.0,0.0,52.0,12.0,204.0,126.0,394,52.675,44.1,1,126.0,1,0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,1,0,0,0.0,0.0,2,🔵 Exploring Newcomers
U01464,50,2,7-15L,mobile,partner_referral,PLT_15,2025-01-18,1,4,deposit,1,3,1,0,0,1,4,5,1,0,20.0,0.0,1.0,1.0,7.0,3.0,145.0,101.0,400,57.760000000000005,78.4,1,101.0,1,0,18.75,7.0,1.0,39842.0,39842.0,12.0,8.17,1.0,1100000,0.03622,1,400,0,0.0,78.4,2,🔵 Exploring Newcomers
U01465,22,3,3-7L,desktop,google_ads,PLT_04,2025-03-01,0,1,fd_view,1,2,0,1,1,0,1,2,1,0,6.0,0.0,0.0,1.0,8.0,3.0,0.0,0.0,11,54.8,0.0,0,0.0,1,0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,0.0,3,🔴 Dormant Drop-offs
U01466,22,1,>15L,mobile,partner_referral,PLT_06,2025-03-23,1,4,deposit,2,4,1,0,0,1,4,8,2,1,3.25,1.0350983390135313,0.0,1.0,20.5,69.5,147.0,45.0,522,65.7875,88.9,1,45.0,1,0,36004.28571428572,2.0,1.0,246272.0,246272.0,24.0,7.73,1.0,2000000,0.123136,1,522,0,147.0,0.0,1,🟢 High-Value Converters
U01467,32,3,>15L,mobile,social_media,PLT_03,2025-02-01,0,3,kyc,3,4,1,0,1,0,3,6,3,1,19.5,0.8366600265340758,1.0,0.6666666666666666,12.333333333333334,31.0,37.0,90.0,195,46.98333333333333,58.2,1,90.0,1,0,138960.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,0.0,1,195,1,37.0,58.2,1,🟢 High-Value Converters
U01468,44,2,<3L,mobile,organic,PLT_06,2024-11-02,1,4,deposit,2,1,1,0,0,0,4,7,2,1,20.0,0.0,1.0,1.0,42.5,22.0,43.0,69.0,263,43.67142857142857,45.2,1,69.0,1,0,57603.166666666664,4.0,4.0,48368.25,193473.0,13.5,7.5525,3.0,150000,0.322455,1,0,0,43.0,45.2,1,🟢 High-Value Converters
U01469,52,3,>15L,mobile,social_media,PLT_05,2025-03-27,0,2,details,1,4,1,0,1,0,2,3,1,0,18.0,0.0,1.0,1.0,19.0,90.0,180.0,0.0,289,50.73333333333333,92.2,0,0.0,1,0,20.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,0.0,0,289,1,0.0,92.2,2,🔵 Exploring Newcomers
U01470,32,3,7-15L,desktop,organic,PLT_05,2025-01-30,0,2,details,1,3,0,1,0,0,2,3,1,0,5.0,0.0,0.0,0.0,5.0,13.0,141.0,0.0,159,67.5,74.0,0,0.0,1,0,11.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,159,0,0.0,0.0,3,🔴 Dormant Drop-offs
U01471,33,2,7-15L,tablet,organic,PLT_02,2024-06-01,0,1,fd_view,2,3,0,0,0,0,1,3,2,1,2.6666666666666665,1.1547005383792515,0.0,0.6666666666666666,46.0,3.0,0.0,0.0,95,24.900000000000002,0.0,0,0.0,1,0,82802.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,95,0,0.0,0.0,3,🔴 Dormant Drop-offs
U01472,51,3,<3L,desktop,direct,PLT_08,2024-10-25,0,3,kyc,2,1,0,1,0,0,3,5,2,1,3.2,0.447213595499958,0.0,1.0,10.0,7.0,109.0,24.0,160,65.46000000000001,96.4,1,24.0,1,0,42311.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,109.0,0.0,2,🔵 Exploring Newcomers
U01473,22,3,7-15L,mobile,direct,PLT_05,2025-03-27,1,4,deposit,2,3,1,0,0,0,4,6,2,1,18.333333333333332,8.981462390204985,0.0,0.8333333333333334,19.5,28.0,151.0,59.0,398,44.25,29.5,1,59.0,2,1,67690.0,7.0,1.0,110664.0,110664.0,3.0,6.73,1.0,1100000,0.10060363636363637,1,398,1,151.0,0.0,1,🟢 High-Value Converters
U01474,33,2,>15L,tablet,organic,PLT_11,2025-01-28,0,3,kyc,2,4,0,0,0,0,3,6,2,1,0.6666666666666666,0.5163977794943223,0.0,0.6666666666666666,15.0,21.5,31.0,153.0,257,45.800000000000004,31.0,1,153.0,1,0,68402.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,0.0,0,257,0,31.0,0.0,1,🟢 High-Value Converters
U01475,40,2,3-7L,mobile,google_ads,PLT_02,2025-05-09,0,1,fd_view,1,2,1,0,1,0,1,2,1,0,5.0,0.0,0.0,1.0,34.0,12.0,0.0,0.0,46,45.45,0.0,0,0.0,1,0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,0.0,0,🟡 Hesitant Comparers
U01476,43,2,>15L,mobile,organic,PLT_07,2025-02-23,0,3,kyc,1,4,1,0,0,0,3,4,1,0,5.0,0.0,0.0,1.0,5.0,6.0,130.0,236.0,377,61.72500000000001,68.9,1,236.0,1,0,16.333333333333332,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,0.0,1,377,0,0.0,0.0,2,🔵 Exploring Newcomers
U01477,31,3,<3L,tablet,google_ads,PLT_13,2024-06-01,0,0,landing,1,1,0,0,1,0,0,1,1,0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,6,15.7,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,0.0,0.0,3,🔴 Dormant Drop-offs
U01478,38,3,<3L,desktop,social_media,PLT_15,2025-03-06,0,1,fd_view,1,1,0,1,1,0,1,2,1,0,2.0,0.0,0.0,1.0,42.0,5.0,0.0,0.0,47,51.849999999999994,0.0,0,0.0,1,0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,0.0,0.0,3,🔴 Dormant Drop-offs
U01479,22,3,3-7L,desktop,direct,PLT_09,2024-07-21,0,3,kyc,3,2,0,1,0,0,3,6,3,1,21.333333333333332,1.032795558988645,0.3333333333333333,0.16666666666666666,22.666666666666668,22.0,33.0,124.0,247,48.383333333333326,76.6,1,124.0,1,0,34560.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,33.0,25.53333333333333,1,🟢 High-Value Converters
U01480,30,2,3-7L,desktop,partner_referral,PLT_09,2025-03-31,0,1,fd_view,2,2,0,1,0,1,1,3,2,1,19.666666666666668,0.5773502691896255,1.0,0.6666666666666666,15.5,104.0,0.0,0.0,135,34.36666666666667,0.0,0,0.0,1,0,131405.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,0.0,3,🔴 Dormant Drop-offs
U01481,43,3,7-15L,mobile,google_ads,PLT_01,2024-06-01,0,2,details,1,3,1,0,1,0,2,3,1,0,3.0,0.0,0.0,1.0,14.0,55.0,167.0,0.0,236,57.56666666666666,45.3,0,0.0,1,0,18.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,236,1,0.0,0.0,2,🔵 Exploring Newcomers
U01482,26,1,<3L,mobile,partner_referral,PLT_07,2025-02-18,1,4,deposit,1,1,1,0,0,1,4,5,1,0,20.2,0.44721359549995815,1.0,0.0,14.0,3.0,159.0,44.0,293,61.279999999999994,25.1,1,44.0,1,0,21.5,11.0,2.0,99967.0,199934.0,12.0,7.095,1.0,150000,0.6664466666666666,1,0,0,0.0,25.1,2,🔵 Exploring Newcomers
U01483,38,2,>15L,desktop,google_ads,PLT_09,2025-05-27,1,4,deposit,1,4,0,1,1,0,4,5,1,0,23.0,0.0,0.0,1.0,41.0,7.0,323.0,93.0,518,49.04,26.0,1,93.0,1,0,17.25,3.0,1.0,181641.0,181641.0,6.0,7.18,1.0,2000000,0.0908205,0,518,0,0.0,0.0,2,🔵 Exploring Newcomers
U01484,43,1,<3L,mobile,direct,PLT_06,2025-02-15,0,3,kyc,3,1,1,0,0,0,3,7,3,1,6.571428571428571,11.222850838908132,0.0,0.8571428571428571,53.666666666666664,89.5,118.0,73.0,531,42.957142857142856,33.8,1,73.0,2,1,57606.833333333336,7.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,1,0,0,118.0,0.0,1,🟢 High-Value Converters
U01485,33,2,<3L,mobile,direct,PLT_01,2025-04-24,0,2,details,1,1,1,0,0,0,2,3,1,0,18.0,0.0,1.0,1.0,12.0,3.0,142.0,0.0,157,57.9,96.3,0,0.0,1,0,13.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,0.0,96.3,0,🟡 Hesitant Comparers
